id,tag,perturbation,gt,pred,char_accuracy,plate_accuracy,trace_hash,total_ms,search_ms,segment_count,expected_count,overlap_pen,density,density_pen,blocking,selected_boxes
train_000091_blur_FFF170,reference,blur,FFF170,FFF17,0.8333333333333334,0.0,5ba64b9cf2ca55ddb20c31d93a17be80d11d6f1313304143f6f3fcbd6f1adf54,606.1625201255083,0.44310837984085083,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__blocking_gap_ratio__minus,blur,FFF170,FFF17,0.8333333333333334,0.0,d426014576d253a0b52f29d11be359a4d12d0712b8eeb7a87608f54b1dcd330e,593.3348629623652,0.4500215873122215,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__blocking_gap_ratio__plus,blur,FFF170,FFF17,0.8333333333333334,0.0,fb299a910435c7759a68573db7a5e59ae4290fb318d7d68497e6e05ebb53b99c,644.2192839458585,0.44524017721414566,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__rho_max__minus,blur,FFF170,FFF17,0.8333333333333334,0.0,7e86d28bbec96aaeaaf7fcdc581b235004c8973b08bf79fbf1a0cc136a153325,672.9020681232214,0.4615532234311104,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__rho_max__plus,blur,FFF170,FFF17,0.8333333333333334,0.0,952bee8f5223c55f94195d5bd2c4114219b4006dab9880cbe53d8ba4e95595bd,644.5807134732604,0.4636375233530998,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__w_overlap__minus,blur,FFF170,FFF17,0.8333333333333334,0.0,c1dcd134d990694805b50babee48bcccec326c2965e1671b933299974fc9717a,610.6183202937245,0.45363884419202805,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__w_overlap__plus,blur,FFF170,FFF17,0.8333333333333334,0.0,de31370e56cbd986f81c31bfc88d82838f468c909301e7d4e1d29657b0b7e29a,597.76945784688,0.46846456825733185,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__w_prior__minus,blur,FFF170,FFF17,0.8333333333333334,0.0,7a6edf5365b574953cdcbc089649448a750647eff5f68f7cfb947d27af4a092c,570.1385280117393,0.4475666210055351,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000091_blur_FFF170,scoring__w_prior__plus,blur,FFF170,FFF17,0.8333333333333334,0.0,4d409042cfc136d28d193d6997b23dcdedac7ab01b985733e4046fea81df2033,630.6305304169655,0.4750574007630348,6,6,0.0,0.119375,0.0,0,"[[20,16,18,29],[56,17,18,29],[92,16,18,29],[141,18,17,30],[176,18,19,29],[212,16,23,30]]"
train_000353_glare_SJL297,cut__max_column_sum_quantile__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,c510bdd2e63fc2e459b0b6fefbc5a8b45a88bda9c11c467555570d60f9070f58,614.8096388205886,0.46140141785144806,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,cut__max_column_sum_quantile__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,7972e758c6195ca8edd64968d512ec633028805c32f16ef8de496b0c9628bcba,652.2202417254448,0.4548989236354828,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,cut__min_rel_width_for_split__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,22b26cb8cd3aac2d66929123ca4e75a0aaeabf34c35a6c34b005d84a1db19e7e,651.4931172132492,0.4444411024451256,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,cut__min_rel_width_for_split__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,14541127b2896c4b119afda1d716d09df3e8fcdbb7ee91119f1e116f5968eded,627.084824256599,0.44407881796360016,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,reference,glare,SJL297,SJL27,0.8333333333333334,0.0,98e30ced3e4fa161f91f23e0d3dd07cd8d5c10ffa0c1a6cace1b42f879ce4adb,560.4335106909275,0.4639066755771637,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__blocking_gap_ratio__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,376b28f93635a44ac5318a6aa57343ca645751d5e171664b20410dfea3458f7f,608.1679528579116,0.4488583654165268,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__blocking_gap_ratio__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,f7d2d36247e88f0e7f5d0078740c17a073858805b92f5dc556384146c2698782,568.9845327287912,0.4676738753914833,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__rho_max__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,3f868309a71e05842cc18dd7260f41fc1b36cc2bf50d7ac5a082d6ff320eead6,617.2971343621612,0.4496406763792038,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__rho_max__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,b3f83cf8bf934c60112bba887da12205a441b4c5a040462dacf2067b120f626d,652.8278617188334,0.4287008196115494,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__w_overlap__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,7b96cdf6076951cdc2e88e37cfaa10e1be5e9532827ca8d6c8b686b78d4f4f83,600.3774655982852,0.4625348374247551,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__w_overlap__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,d2cf0d2e98ea1d792c8290337b4db3bfe5232c9343a6db1a8d832a588dba5b3a,578.811383806169,0.4400620236992836,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__w_prior__minus,glare,SJL297,SJL27,0.8333333333333334,0.0,06d52509f197ee98ed9bf0fbf191a88ad6fc22a00d27a656878843bcccd63f0c,618.1454630568624,0.4511633887887001,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000353_glare_SJL297,scoring__w_prior__plus,glare,SJL297,SJL27,0.8333333333333334,0.0,1a961383178a42b95032f543f01a27d59fcf76dc1232c789d39d01bb3c59fc10,704.495171085,0.4681544378399849,6,6,0.0,0.13744791666666667,0.0,0,"[[18,24,25,37],[51,24,15,45],[85,24,22,35],[131,24,22,35],[168,25,24,35],[206,24,23,35]]"
train_000373_broken_QJL262,cut__max_column_sum_quantile__minus,broken,QJL262,JL262,0.8333333333333334,0.0,627899d9b38ae0a5901124c2e0246d0662e75473e651b1cad41536837f6a6bc2,588.0080368369818,0.4644077271223068,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,cut__max_column_sum_quantile__plus,broken,QJL262,JL262,0.8333333333333334,0.0,1c8fd3d5151e4c5c87eb039854b707dd68ebe7761cc7b7aceb588470b4ecbe16,622.8531897068024,0.4665711894631386,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,cut__min_rel_width_for_split__minus,broken,QJL262,JL262,0.8333333333333334,0.0,b6899136a551ebe52897d9ae5dfe0bf24fc31ae6da07b9e1c7d23364fe14976c,668.3041462674737,0.47598034143447876,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,cut__min_rel_width_for_split__plus,broken,QJL262,JL262,0.8333333333333334,0.0,f1f3fbb9f35d52f2a7e2a77f7a22228d0ed6bf6238898a40a111b2049c0e825f,654.369049705565,0.47328509390354156,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,reference,broken,QJL262,JL262,0.8333333333333334,0.0,aeed14f32b3dd87e0672691948cd2773d5c7e3ef0a1f7774a61db0ac3a888ad1,559.262128546834,0.3887247294187546,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__blocking_gap_ratio__minus,broken,QJL262,JL262,0.8333333333333334,0.0,6ad359d216373aefa0d44fcc9d3315f9ff0c331cefa4be653647125f3f104120,643.7273668125272,3.7545571103692055,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__blocking_gap_ratio__plus,broken,QJL262,JL262,0.8333333333333334,0.0,055c0af4b309fc04821341122575650de6094590b17ab05ff388a1cf6521e1f8,680.0676053389907,0.49676932394504547,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__rho_max__minus,broken,QJL262,JL262,0.8333333333333334,0.0,f6c13249ddfafe5cfd1f5ba4bcbcc4ae3aaaa7f0dbfa2f3ce67fe313c0ae1018,545.1469738036394,0.4617534577846527,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__rho_max__plus,broken,QJL262,JL262,0.8333333333333334,0.0,903e7c6a1c296e1e107b1b3c043c4087ebdd2ecc0ec8931e89229fe81694a247,633.6237322539091,0.41736941784620285,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__w_overlap__minus,broken,QJL262,JL262,0.8333333333333334,0.0,132458ddfae35d5f3fb13e118e5340c98d75199839c9af44312edd34349ca63c,623.0145832523704,0.4629753530025482,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__w_overlap__plus,broken,QJL262,JL262,0.8333333333333334,0.0,5b7e3792737f810214245482c6e695468d1adefde134e0b77fe6993cc87fbd75,630.0724800676107,0.44950004667043686,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__w_prior__minus,broken,QJL262,JL262,0.8333333333333334,0.0,db82932828e2a008b1ed65501dd93c1298686b5854089b34529318a90c31de6e,596.8976886942983,0.4602307453751564,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_000373_broken_QJL262,scoring__w_prior__plus,broken,QJL262,JL262,0.8333333333333334,0.0,5422a41b5e33ccacd269d86b1f387812d9b9b90a01e71962410368861973f2b9,592.1975923702121,0.4550497978925705,6,6,0.0,0.11817708333333334,0.0,0,"[[18,21,28,37],[62,20,9,39],[92,21,20,30],[137,19,20,31],[174,20,22,32],[213,19,20,31]]"
train_001063_blur_KXW933,cut__max_column_sum_quantile__minus,blur,KXW933,KXW933,1.0,1.0,41a289bbbbc0ecb35fb09bef5eb4551be827b1d56bac940a22749a8eec00635d,589.4581694155931,13.635735027492046,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,cut__max_column_sum_quantile__plus,blur,KXW933,KXW933,1.0,1.0,b5665db0454db662044bbffad622ef228f6d00fb86b006abed25754f6e72c07e,624.9329429119825,15.117415226995945,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,cut__min_rel_width_for_split__minus,blur,KXW933,KXW933,1.0,1.0,17afb1e66b6f4961459f2ebeec49a42ab2e446235bc646ce7c426d5b6b8d6544,636.4974919706583,16.896448098123074,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,cut__min_rel_width_for_split__plus,blur,KXW933,KXW933,1.0,1.0,5cff4e07b2ad66a8e15232e3cc2973c58ae597ff57a43cdeec1b58d0e10b90cf,592.1277478337288,0.4504108801484108,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,reference,blur,KXW933,KXW933,1.0,1.0,30bf075c82184730b57e646005138dba576d2400c736edcb25166bf2662eeac5,575.9386792778969,15.528242103755474,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,reference_repeat,blur,KXW933,KXW933,1.0,1.0,26b1cc22d22f8b3dc1abb6bb95d32ae91fc634b1f2d9151a43a66e68f489bafb,544.7479784488678,15.331899747252464,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__blocking_gap_ratio__minus,blur,KXW933,KXW933,1.0,1.0,a090aa3995d91ce8a93c2a50138dd7fca4c6ea4d0741742f4fc92071239d442f,613.5034058243036,15.685980208218098,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__blocking_gap_ratio__plus,blur,KXW933,KXW933,1.0,1.0,18dfccb323f69279d1ecc152a78c7d0208a9da656fac5580189a49fc4264b675,658.4787890315056,15.238364227116108,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__rho_max__minus,blur,KXW933,KXW933,1.0,1.0,4b0ffa52121332cde0e49919ecd551780faef65d79cd5a4ae980f8855b7c4ec8,680.6236067786813,45.66471744328737,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__rho_max__plus,blur,KXW933,KXW933,1.0,1.0,2e15ac6e809a6b46575e6a419fab473e99b9b3ccf90f59d8a340aae945ebf03e,664.933443069458,38.795461878180504,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__w_overlap__minus,blur,KXW933,KXW933,1.0,1.0,cb7b79d3d7064ed86af0798234d6c6026833e5fb1e1596043e5d38be14182e9b,599.485787563026,15.255737118422985,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__w_overlap__plus,blur,KXW933,KXW933,1.0,1.0,6e076154107c77bbfcf6403a58d81dc117fc4ed25880ebea15149b8458bab002,634.9710114300251,15.692693181335926,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__w_prior__minus,blur,KXW933,KXW933,1.0,1.0,54e466f9e303f52a6571c3595f4b5b7efe126bf3ccc4aa916e3cd539759d5d68,648.8315975293517,15.495359897613525,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001063_blur_KXW933,scoring__w_prior__plus,blur,KXW933,KXW933,1.0,1.0,459162b4c1fbf01791f3fe1856fd57931ee25b4364dd3d662236265bb3272318,629.1097849607468,15.524564310908318,6,6,0.0,0.15057291666666667,0.0,0,"[[17,21,23,28],[54,21,22,28],[88,21,36,29],[145,20,21,30],[180,21,19,30],[213,20,19,30]]"
train_001400_threshold_FKO795,cut__max_column_sum_quantile__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,45d2cb4b7f6938ab53eb1a7ad963d16a81a1b0890beb8f8f57d5ae9cec44921b,548.167678527534,0.4533352330327034,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,cut__max_column_sum_quantile__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,cb98be8921b494d142ebd19cc456be97cd2cbb3b359b2c40487433a62193d167,703.5170253366232,0.46424753963947296,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,cut__min_rel_width_for_split__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,f671bf450def1ce01de32bbf226b7a08a2bc8f4c3d6985d53f7f23c24bd93690,676.7980922013521,0.46356581151485443,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,cut__min_rel_width_for_split__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,f7ba24c1e2eef5229c57c3f72bc1564ca595df772cf29e1b65ce336c2d9de18b,588.985557667911,0.4453221336007118,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,reference,threshold,FKO795,FK795,0.8333333333333334,0.0,f0841ac8581d22ac173b5dab225fad58c52c373f5d5fd1c58241fc12501934e3,708.0389959737659,0.49632787704467773,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,reference_repeat,threshold,FKO795,FK795,0.8333333333333334,0.0,1d0b4f0cc4b553835ae3c8cf9fe634eafed225760ff630ecdd0f33dd8eaa6cdb,631.6112019121647,0.45746471732854843,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__blocking_gap_ratio__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,2569b990bcca7aa808cb991fe1b5b74347f6ce89becfb83d2b25dbac69e133bb,770.4835440963507,0.4600202664732933,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__blocking_gap_ratio__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,a2696a34ec8ff7e69c7aece0d600d7d6f1ed41f07254005f79288cf44e711a60,653.9668394252658,0.46347640454769135,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__rho_max__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,204f9c27bb34be31ccbf809175160b4f6b2ac52e1799b1b584a464f95f2f96b3,590.6297480687499,0.45114289969205856,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__rho_max__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,b4484f9064859da22a0440fed026c1ebe3221807476964fb797d751214a1fca0,602.5532428175211,0.46272575855255127,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__w_overlap__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,85b164d6e8638cb8d50fab300a0f69ceec4a0c09354c6f9f1579c40b80bd8986,595.9221422672272,0.47780387103557587,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__w_overlap__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,a77f478c2b84265164f11fcc055aad2c07d587ed57ea07704857a907f951bafc,599.9760301783681,0.43884851038455963,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__w_prior__minus,threshold,FKO795,FK795,0.8333333333333334,0.0,f952a482d49befb52d6288a03197a42fd587bc56cda298b06f83348277582c33,594.7544686496258,0.4343809559941292,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001400_threshold_FKO795,scoring__w_prior__plus,threshold,FKO795,FK795,0.8333333333333334,0.0,bb6760dc52dc46bd2645d4c88e0da9819a78e9c40a95b6b5abc9d9e39c6f425e,737.44722828269,0.4513030871748924,6,6,0.0,0.0953125,0.0,0,"[[24,17,16,26],[57,18,21,26],[94,18,24,27],[141,18,18,26],[175,18,19,27],[209,19,18,27]]"
train_001448_combo_VYK245,cut__max_column_sum_quantile__minus,combo,VYK245,VK245,0.8333333333333334,0.0,2750b40a3b3d6dba648230a3ce44c964ba544107e2f516b4869d9eb9877b1b27,504.92958910763264,14.538080431520939,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,cut__max_column_sum_quantile__plus,combo,VYK245,VK245,0.8333333333333334,0.0,39ce49f570e4408ba65b162c1734cfc565a163f761a3aa48dcbb9eddd4726d8b,534.7061408683658,34.250653348863125,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,cut__min_rel_width_for_split__minus,combo,VYK245,VK245,0.8333333333333334,0.0,8c7866acf366ca71c032c974d54cd14ef7e4dd662e959282fb8f615cfb92f34e,583.2001958042383,13.987138867378235,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,cut__min_rel_width_for_split__plus,combo,VYK245,VK245,0.8333333333333334,0.0,015d736d10e971045361499e4f61f516158a8e8e35c7efbf3d21084a86141ee0,497.60314263403416,14.253813773393631,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,reference,combo,VYK245,VK245,0.8333333333333334,0.0,befab38d3e3194017ad4014362bb441869818087bb90bd91a11596fd223f63b9,558.7600097060204,13.760079629719257,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,reference_repeat,combo,VYK245,VK245,0.8333333333333334,0.0,5014232baa69b9d434519ddcc64713e3f40066edca7ce608491b633bb63bfeec,565.0164503604174,14.059404842555523,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,scoring__blocking_gap_ratio__minus,combo,VYK245,VK245,0.8333333333333334,0.0,1d9eeccb20d3e33344a32c9034bfebaef58ea9d536509d16de4d10b604cce788,491.5243526920676,14.210963621735573,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,scoring__blocking_gap_ratio__plus,combo,VYK245,VK245,0.8333333333333334,0.0,519ce4c3a5a7c7ed43be7085126e81f4ecce9917e26ea2a51cd1847a64b91b6a,605.480220168829,14.109400101006031,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
train_001448_combo_VYK245,scoring__rho_max__minus,combo,VYK245,VK245,0.8333333333333334,0.0,a1c9a7e5baba13c6e3dd7d2bdc4bb665b241b6998f57d18b46ebe296eca8e2dc,515.4851768165827,14.171318151056767,5,6,0.0,0.20286458333333332,0.0,0,"[[24,22,63,35],[90,22,31,34],[129,22,24,35],[157,24,26,32],[189,22,23,34]]"
