image_path	suggested_text	confidence	status
ocr_dataset/unlabeled/plate_20260826_153002_113385_conf0.657.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153014_732442_conf0.641.jpg	D	0.3095	review
ocr_dataset/unlabeled/plate_20260826_153028_633591_conf0.667.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153038_661007_conf0.664.jpg	L	0.1429	review
ocr_dataset/unlabeled/plate_20260826_153054_756623_conf0.679.jpg	L	0.1919	review
ocr_dataset/unlabeled/plate_20260826_153123_494718_conf0.694.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153204_208564_conf0.735.jpg	M9	0.6158	review
ocr_dataset/unlabeled/plate_20260826_153233_524239_conf0.773.jpg	PPO	0.2933	review
ocr_dataset/unlabeled/plate_20260826_153243_676058_conf0.740.jpg	TXH	0.1485	review
ocr_dataset/unlabeled/plate_20260826_153305_723881_conf0.718.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153316_506361_conf0.720.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153326_535207_conf0.693.jpg	WA	0.1991	review
ocr_dataset/unlabeled/plate_20260826_153336_565897_conf0.808.jpg	M2D	0.1017	review
ocr_dataset/unlabeled/plate_20260826_153346_583326_conf0.665.jpg	ED	0.5522	review
ocr_dataset/unlabeled/plate_20260826_153407_714421_conf0.344.jpg	FREETUJL	0.0276	review
ocr_dataset/unlabeled/plate_20260826_153417_743011_conf0.703.jpg	NA	0.2028	review
ocr_dataset/unlabeled/plate_20260826_153439_871895_conf0.676.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153512_580867_conf0.684.jpg	DI	0.0956	review
ocr_dataset/unlabeled/plate_20260826_153522_613716_conf0.372.jpg	F7Z	0.0676	review
ocr_dataset/unlabeled/plate_20260826_153540_687858_conf0.453.jpg	WG720	0.2825	review
ocr_dataset/unlabeled/plate_20260826_153550_737203_conf0.645.jpg	16Z0	0.0730	review
ocr_dataset/unlabeled/plate_20260826_153600_918118_conf0.753.jpg	HWAKI	0.0128	review
ocr_dataset/unlabeled/plate_20260826_153615_685571_conf0.745.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153641_684099_conf0.675.jpg	IEW	0.0521	review
ocr_dataset/unlabeled/plate_20260826_153651_714511_conf0.817.jpg	D7H	0.0824	review
ocr_dataset/unlabeled/plate_20260826_153701_733813_conf0.711.jpg	F	0.2249	review
ocr_dataset/unlabeled/plate_20260826_153711_766832_conf0.729.jpg	FT	0.0425	review
ocr_dataset/unlabeled/plate_20260826_153721_794720_conf0.722.jpg	L	0.0210	review
ocr_dataset/unlabeled/plate_20260826_153735_490903_conf0.732.jpg	ER21	0.5000	review
ocr_dataset/unlabeled/plate_20260826_153745_996586_conf0.724.jpg	EFD	0.1141	review
ocr_dataset/unlabeled/plate_20260826_153756_504732_conf0.634.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153820_743233_conf0.770.jpg	MD	0.6240	review
ocr_dataset/unlabeled/plate_20260826_153837_846852_conf0.588.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153859_936327_conf0.755.jpg	M	0.9926	review
ocr_dataset/unlabeled/plate_20260826_153909_960713_conf0.581.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153921_783279_conf0.772.jpg	REBOZ	0.2064	review
ocr_dataset/unlabeled/plate_20260826_153932_191847_conf0.749.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_153949_360784_conf0.282.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_154039_872326_conf0.754.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_154049_966980_conf0.611.jpg	WE	0.1424	review
ocr_dataset/unlabeled/plate_20260826_154100_040664_conf0.681.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_154110_656771_conf0.497.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_154130_988538_conf0.754.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_154141_016835_conf0.777.jpg	EL	0.0809	review
ocr_dataset/unlabeled/plate_20260826_154206_936843_conf0.681.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155440_368833_conf0.270.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155455_240143_conf0.756.jpg	I2	0.1192	review
ocr_dataset/unlabeled/plate_20260826_155505_256134_conf0.729.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155515_573275_conf0.271.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155525_580449_conf0.721.jpg	B	0.3212	review
ocr_dataset/unlabeled/plate_20260826_155535_697868_conf0.524.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155616_384241_conf0.775.jpg	LHC620	0.1988	review
ocr_dataset/unlabeled/plate_20260826_155630_853839_conf0.750.jpg	4M2	0.3593	review
ocr_dataset/unlabeled/plate_20260826_155646_165220_conf0.635.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155656_815891_conf0.480.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155714_409869_conf0.747.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155748_366127_conf0.315.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155758_400889_conf0.768.jpg	MR5L	0.2607	review
ocr_dataset/unlabeled/plate_20260826_155825_886385_conf0.618.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155836_468068_conf0.747.jpg	K2	0.1519	review
ocr_dataset/unlabeled/plate_20260826_155958_187808_conf0.669.jpg	M	0.9705	review
ocr_dataset/unlabeled/plate_20260826_160008_256981_conf0.472.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160041_916707_conf0.636.jpg	I	0.1409	review
ocr_dataset/unlabeled/plate_20260826_160052_470327_conf0.388.jpg	RG	0.0666	review
ocr_dataset/unlabeled/plate_20260826_160102_485192_conf0.768.jpg	IROW	0.3548	review
ocr_dataset/unlabeled/plate_20260826_160112_507933_conf0.780.jpg	RO6W	0.1242	review
ocr_dataset/unlabeled/plate_20260826_160122_513024_conf0.678.jpg	MZ	0.0865	review
ocr_dataset/unlabeled/plate_20260826_160132_546056_conf0.785.jpg	MDW	0.5223	review
ocr_dataset/unlabeled/plate_20260826_160153_540432_conf0.741.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160217_655555_conf0.747.jpg	WM	0.3824	review
ocr_dataset/unlabeled/plate_20260826_160227_689130_conf0.550.jpg	ME	0.1015	review
ocr_dataset/unlabeled/plate_20260826_160241_745822_conf0.707.jpg	ME	0.1758	review
ocr_dataset/unlabeled/plate_20260826_160251_778196_conf0.708.jpg	ME	0.6335	review
ocr_dataset/unlabeled/plate_20260826_160301_799473_conf0.473.jpg	D3	0.0556	review
ocr_dataset/unlabeled/plate_20260826_160311_816172_conf0.762.jpg	BS25	0.0660	review
ocr_dataset/unlabeled/plate_20260826_160342_152794_conf0.763.jpg	IWB2	0.2183	review
ocr_dataset/unlabeled/plate_20260826_160352_180428_conf0.707.jpg	M	0.3308	review
ocr_dataset/unlabeled/plate_20260826_160402_188888_conf0.761.jpg	IML	0.2503	review
ocr_dataset/unlabeled/plate_20260826_160412_214739_conf0.759.jpg	MD	0.2790	review
ocr_dataset/unlabeled/plate_20260826_160422_248187_conf0.759.jpg	MEO	0.0372	review
ocr_dataset/unlabeled/plate_20260826_160433_574900_conf0.584.jpg	N	0.0996	review
ocr_dataset/unlabeled/plate_20260826_160444_913786_conf0.776.jpg	MWFZD	0.3913	review
ocr_dataset/unlabeled/plate_20260826_160454_933726_conf0.733.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160504_956790_conf0.798.jpg	RWBEDA	0.1116	review
ocr_dataset/unlabeled/plate_20260826_160516_431330_conf0.751.jpg	G6D	0.0878	review
ocr_dataset/unlabeled/plate_20260826_160526_636488_conf0.781.jpg	EG99	0.3753	review
ocr_dataset/unlabeled/plate_20260826_160539_335489_conf0.319.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160609_845685_conf0.739.jpg	D	0.3100	review
ocr_dataset/unlabeled/plate_20260826_160619_852657_conf0.769.jpg	FHRROD	0.1265	review
ocr_dataset/unlabeled/plate_20260826_160701_476470_conf0.486.jpg	LI	0.0953	review
ocr_dataset/unlabeled/plate_20260826_160712_630660_conf0.303.jpg	KD	0.1287	review
ocr_dataset/unlabeled/plate_20260826_160723_930032_conf0.634.jpg	M	0.9310	review
ocr_dataset/unlabeled/plate_20260826_160733_955579_conf0.756.jpg	EEZ0	0.0959	review
ocr_dataset/unlabeled/plate_20260826_160743_984656_conf0.637.jpg	WD	0.0826	review
ocr_dataset/unlabeled/plate_20260826_160754_111384_conf0.622.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160815_314755_conf0.728.jpg	DN	0.1014	review
ocr_dataset/unlabeled/plate_20260826_160919_300390_conf0.754.jpg	ML	0.3373	review
ocr_dataset/unlabeled/plate_20260826_160934_577120_conf0.317.jpg	DET	0.2215	review
ocr_dataset/unlabeled/plate_20260826_160947_050938_conf0.426.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160959_076717_conf0.271.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161024_689478_conf0.439.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161056_632725_conf0.763.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161106_668839_conf0.734.jpg	IP-	0.1594	review
ocr_dataset/unlabeled/plate_20260826_161117_442638_conf0.633.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161153_955146_conf0.779.jpg	WOMD	0.0187	review
ocr_dataset/unlabeled/plate_20260826_161247_602376_conf0.379.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161257_610695_conf0.695.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161307_674781_conf0.682.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161335_140028_conf0.370.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161402_242295_conf0.442.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161415_670914_conf0.708.jpg	MBZ9	0.2633	review
ocr_dataset/unlabeled/plate_20260826_161425_718530_conf0.725.jpg	UED	0.1007	review
ocr_dataset/unlabeled/plate_20260826_161436_024524_conf0.760.jpg	TD1D	0.0523	review
ocr_dataset/unlabeled/plate_20260826_161446_794765_conf0.691.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161458_102060_conf0.747.jpg	E	0.6424	review
ocr_dataset/unlabeled/plate_20260826_161514_546357_conf0.645.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161544_152408_conf0.782.jpg	M	0.9765	review
ocr_dataset/unlabeled/plate_20260826_161604_187439_conf0.644.jpg	D	0.8193	review
ocr_dataset/unlabeled/plate_20260826_161615_078673_conf0.292.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161625_124966_conf0.598.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161722_100567_conf0.778.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161736_569674_conf0.768.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161816_196301_conf0.623.jpg	NCDB	0.0516	review
ocr_dataset/unlabeled/plate_20260826_161826_208107_conf0.625.jpg	NC	0.5055	review
ocr_dataset/unlabeled/plate_20260826_161837_554062_conf0.670.jpg	NCW	0.4599	review
ocr_dataset/unlabeled/plate_20260826_161857_046904_conf0.267.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161918_601666_conf0.587.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161928_611995_conf0.768.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161948_897025_conf0.671.jpg	LFBMZ	0.1150	review
ocr_dataset/unlabeled/plate_20260826_162019_848265_conf0.641.jpg	EH	0.3503	review
ocr_dataset/unlabeled/plate_20260826_162044_704692_conf0.701.jpg	WBD	0.1182	review
ocr_dataset/unlabeled/plate_20260826_162054_979532_conf0.672.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162106_568290_conf0.758.jpg	M	0.5422	review
ocr_dataset/unlabeled/plate_20260826_162127_924779_conf0.721.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162137_945357_conf0.730.jpg	4Z	0.0730	review
ocr_dataset/unlabeled/plate_20260826_162148_096920_conf0.733.jpg	MD	0.1976	review
ocr_dataset/unlabeled/plate_20260826_162158_115626_conf0.725.jpg	H	0.2179	review
ocr_dataset/unlabeled/plate_20260826_162208_144551_conf0.689.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162218_162407_conf0.726.jpg	4	0.3558	review
ocr_dataset/unlabeled/plate_20260826_162255_150741_conf0.597.jpg	I5	0.1805	review
ocr_dataset/unlabeled/plate_20260826_162306_436142_conf0.723.jpg	EH	0.1263	review
ocr_dataset/unlabeled/plate_20260826_162322_381565_conf0.631.jpg	M5	0.0617	review
ocr_dataset/unlabeled/plate_20260826_162336_356601_conf0.615.jpg	EWSJB	0.0374	review
ocr_dataset/unlabeled/plate_20260826_162346_395735_conf0.681.jpg	MHJB	0.2711	review
ocr_dataset/unlabeled/plate_20260826_162356_408252_conf0.742.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162406_447819_conf0.704.jpg	672	0.2546	review
ocr_dataset/unlabeled/plate_20260826_162427_360629_conf0.753.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162437_377643_conf0.734.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162447_409181_conf0.718.jpg	IK	0.0362	review
ocr_dataset/unlabeled/plate_20260826_162457_415427_conf0.714.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162522_508444_conf0.680.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162532_545883_conf0.485.jpg	WE	0.2904	review
ocr_dataset/unlabeled/plate_20260826_162542_757306_conf0.625.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162552_877631_conf0.726.jpg	EH	0.1059	review
ocr_dataset/unlabeled/plate_20260826_162603_431324_conf0.499.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162618_150907_conf0.738.jpg	WIB	0.2881	review
ocr_dataset/unlabeled/plate_20260826_162628_171057_conf0.754.jpg	M	0.3215	review
ocr_dataset/unlabeled/plate_20260826_162658_098590_conf0.383.jpg	WEV	0.1076	review
ocr_dataset/unlabeled/plate_20260826_162732_727048_conf0.735.jpg	M	0.5513	review
ocr_dataset/unlabeled/plate_20260826_162804_749634_conf0.762.jpg	RWEHB	0.1430	review
ocr_dataset/unlabeled/plate_20260826_162830_355163_conf0.730.jpg	EMD	0.1383	review
ocr_dataset/unlabeled/plate_20260826_162840_385031_conf0.745.jpg	EM1	0.1876	review
ocr_dataset/unlabeled/plate_20260826_162900_645849_conf0.704.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162928_580004_conf0.726.jpg	M	0.1797	review
ocr_dataset/unlabeled/plate_20260826_162938_588706_conf0.711.jpg	M	0.1150	review
ocr_dataset/unlabeled/plate_20260826_162952_504720_conf0.260.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163002_522337_conf0.710.jpg	L	0.1287	review
ocr_dataset/unlabeled/plate_20260826_163013_160408_conf0.717.jpg	EM	0.0187	review
ocr_dataset/unlabeled/plate_20260826_163023_167161_conf0.761.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163034_398662_conf0.673.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163045_367994_conf0.568.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163110_732762_conf0.709.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163121_391277_conf0.351.jpg	M	0.4185	review
ocr_dataset/unlabeled/plate_20260826_163131_408938_conf0.660.jpg	LS	0.1506	review
ocr_dataset/unlabeled/plate_20260826_163141_443573_conf0.465.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163151_472936_conf0.661.jpg	U	0.0816	review
ocr_dataset/unlabeled/plate_20260826_163212_438021_conf0.745.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163224_143472_conf0.774.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163234_172871_conf0.620.jpg	DE	0.7447	review
ocr_dataset/unlabeled/plate_20260826_163244_207299_conf0.688.jpg	M	0.2928	review
ocr_dataset/unlabeled/plate_20260826_163254_701158_conf0.620.jpg	L	0.0743	review
ocr_dataset/unlabeled/plate_20260826_163350_008415_conf0.759.jpg	DB	0.0706	review
ocr_dataset/unlabeled/plate_20260826_163401_088485_conf0.736.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163417_131494_conf0.507.jpg	F	0.0210	review
ocr_dataset/unlabeled/plate_20260826_163456_760043_conf0.752.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163506_782359_conf0.778.jpg	V004962	0.0576	review
ocr_dataset/unlabeled/plate_20260826_163516_804562_conf0.802.jpg	MD	0.1840	review
ocr_dataset/unlabeled/plate_20260826_163527_950341_conf0.790.jpg	IRF86950	0.0305	review
ocr_dataset/unlabeled/plate_20260826_163538_378602_conf0.549.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163548_399172_conf0.730.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163619_128112_conf0.741.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163629_141598_conf0.794.jpg	MM	0.3784	review
ocr_dataset/unlabeled/plate_20260826_163639_272581_conf0.768.jpg	K	0.1442	review
ocr_dataset/unlabeled/plate_20260826_163659_578756_conf0.718.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163709_599211_conf0.584.jpg	DOE	0.1362	review
ocr_dataset/unlabeled/plate_20260826_163719_606135_conf0.677.jpg	LEPID	0.2025	review
ocr_dataset/unlabeled/plate_20260826_163729_623715_conf0.664.jpg	MEN0	0.0455	review
ocr_dataset/unlabeled/plate_20260826_163739_649401_conf0.664.jpg	TP10	0.1676	review
ocr_dataset/unlabeled/plate_20260826_163749_654190_conf0.663.jpg	MPD	0.3875	review
ocr_dataset/unlabeled/plate_20260826_163759_658637_conf0.752.jpg	EBT9	0.2170	review
ocr_dataset/unlabeled/plate_20260826_163809_680964_conf0.667.jpg	PD	0.2283	review
ocr_dataset/unlabeled/plate_20260826_163819_826644_conf0.677.jpg	B	0.1066	review
ocr_dataset/unlabeled/plate_20260826_163829_852934_conf0.433.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163839_884035_conf0.684.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163850_160627_conf0.509.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163900_176716_conf0.752.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163930_390942_conf0.735.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163940_398487_conf0.769.jpg	E76	0.0935	review
ocr_dataset/unlabeled/plate_20260826_164003_343131_conf0.717.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164048_417848_conf0.779.jpg	M6A7	0.0654	review
ocr_dataset/unlabeled/plate_20260826_164058_457268_conf0.599.jpg	M6Z	0.1966	review
ocr_dataset/unlabeled/plate_20260826_164108_879560_conf0.664.jpg	MG	0.5283	review
ocr_dataset/unlabeled/plate_20260826_164121_001235_conf0.783.jpg	EDWI	0.0422	review
ocr_dataset/unlabeled/plate_20260826_164141_560097_conf0.617.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164202_736161_conf0.713.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164212_756228_conf0.660.jpg	KWJE	0.1329	review
ocr_dataset/unlabeled/plate_20260826_164222_784481_conf0.684.jpg	KWJD	0.3593	review
ocr_dataset/unlabeled/plate_20260826_164232_817578_conf0.791.jpg	MRY82	0.2277	review
ocr_dataset/unlabeled/plate_20260826_164242_845339_conf0.698.jpg	MJE4	0.1102	review
ocr_dataset/unlabeled/plate_20260826_164253_484355_conf0.705.jpg	KWJD	0.1192	review
ocr_dataset/unlabeled/plate_20260826_164303_496727_conf0.664.jpg	LKWJE	0.0881	review
ocr_dataset/unlabeled/plate_20260826_164313_513365_conf0.672.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164323_541859_conf0.653.jpg	BE	0.0829	review
ocr_dataset/unlabeled/plate_20260826_164333_547372_conf0.482.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164343_559719_conf0.730.jpg	REM	0.1057	review
ocr_dataset/unlabeled/plate_20260826_164353_578216_conf0.714.jpg	PEI	0.0836	review
ocr_dataset/unlabeled/plate_20260826_164403_615754_conf0.734.jpg	FFL	0.1605	review
ocr_dataset/unlabeled/plate_20260826_164436_423451_conf0.761.jpg	05	0.1784	review
ocr_dataset/unlabeled/plate_20260826_164446_557035_conf0.733.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164456_703600_conf0.691.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164508_530307_conf0.729.jpg	E	0.4284	review
ocr_dataset/unlabeled/plate_20260826_164531_572772_conf0.775.jpg	RCM	0.2409	review
ocr_dataset/unlabeled/plate_20260826_164633_438653_conf0.701.jpg	EZ	0.3069	review
ocr_dataset/unlabeled/plate_20260826_164655_813798_conf0.657.jpg	6WE5	0.0491	review
ocr_dataset/unlabeled/plate_20260826_164705_824995_conf0.689.jpg	F840	0.0226	review
ocr_dataset/unlabeled/plate_20260826_164715_836055_conf0.730.jpg	LHUT	0.2239	review
ocr_dataset/unlabeled/plate_20260826_164727_622762_conf0.735.jpg	LHUT	0.1862	review
ocr_dataset/unlabeled/plate_20260826_164737_709870_conf0.729.jpg	HYUET	0.1786	review
ocr_dataset/unlabeled/plate_20260826_164747_739784_conf0.698.jpg	SNI589	0.0224	review
ocr_dataset/unlabeled/plate_20260826_164757_778549_conf0.806.jpg	Z44	0.5995	review
ocr_dataset/unlabeled/plate_20260826_164809_198574_conf0.519.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164820_167819_conf0.477.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164831_719020_conf0.756.jpg	EWKG2	0.2390	review
ocr_dataset/unlabeled/plate_20260826_164841_745366_conf0.743.jpg	IS	0.4307	review
ocr_dataset/unlabeled/plate_20260826_164851_770454_conf0.703.jpg	T	0.5424	review
ocr_dataset/unlabeled/plate_20260826_164902_730874_conf0.713.jpg	KSB1	0.0491	review
ocr_dataset/unlabeled/plate_20260826_164912_753727_conf0.747.jpg	IE1	0.1587	review
ocr_dataset/unlabeled/plate_20260826_164922_761232_conf0.735.jpg	TS1	0.1548	review
ocr_dataset/unlabeled/plate_20260826_164933_335294_conf0.711.jpg	W	0.2875	review
ocr_dataset/unlabeled/plate_20260826_164943_362130_conf0.708.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164953_678693_conf0.738.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165003_703324_conf0.612.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165014_604974_conf0.779.jpg	MDDGZ	0.2131	review
ocr_dataset/unlabeled/plate_20260826_165024_617019_conf0.776.jpg	00627	0.2066	review
ocr_dataset/unlabeled/plate_20260826_165058_312461_conf0.779.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165118_786326_conf0.782.jpg	ESZ	0.2246	review
ocr_dataset/unlabeled/plate_20260826_165128_814626_conf0.587.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165241_386579_conf0.537.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165251_399944_conf0.655.jpg	LE	0.0995	review
ocr_dataset/unlabeled/plate_20260826_165301_617566_conf0.280.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165313_375983_conf0.579.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165349_523013_conf0.774.jpg	IDV5	0.2167	review
ocr_dataset/unlabeled/plate_20260826_165359_559000_conf0.762.jpg	MM	0.2682	review
ocr_dataset/unlabeled/plate_20260826_165412_389262_conf0.782.jpg	D20	0.2861	review
ocr_dataset/unlabeled/plate_20260826_165423_268280_conf0.719.jpg	MSM	0.1459	review
ocr_dataset/unlabeled/plate_20260826_165433_913139_conf0.778.jpg	W	0.6254	review
ocr_dataset/unlabeled/plate_20260826_165517_396977_conf0.780.jpg	MCE9	0.1178	review
ocr_dataset/unlabeled/plate_20260826_165527_405468_conf0.542.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165538_498588_conf0.728.jpg	MCA	0.5835	review
ocr_dataset/unlabeled/plate_20260826_165548_503066_conf0.565.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165559_838333_conf0.545.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165631_645142_conf0.726.jpg	M	0.7679	review
ocr_dataset/unlabeled/plate_20260826_165646_052647_conf0.742.jpg	MMT	0.7369	review
ocr_dataset/unlabeled/plate_20260826_165656_089677_conf0.754.jpg	TM470	0.1877	review
ocr_dataset/unlabeled/plate_20260826_165707_924722_conf0.753.jpg	M703	0.8543	review
ocr_dataset/unlabeled/plate_20260826_165717_961467_conf0.769.jpg	BN0720	0.0312	review
ocr_dataset/unlabeled/plate_20260826_165727_993018_conf0.753.jpg	TMU08	0.0205	review
ocr_dataset/unlabeled/plate_20260826_165916_228997_conf0.703.jpg	WKE	0.2123	review
ocr_dataset/unlabeled/plate_20260826_165952_433159_conf0.718.jpg	W37	0.1244	review
ocr_dataset/unlabeled/plate_20260826_170003_337543_conf0.708.jpg	WP70	0.2919	review
ocr_dataset/unlabeled/plate_20260826_170014_654080_conf0.331.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_170024_657631_conf0.733.jpg	WR	0.6853	review
ocr_dataset/unlabeled/plate_20260826_170035_727047_conf0.630.jpg	EPJ	0.1403	review
ocr_dataset/unlabeled/plate_20260826_170047_144231_conf0.629.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_170157_012924_conf0.835.jpg	M2	0.5036	review
ocr_dataset/unlabeled/plate_20260826_170207_147715_conf0.689.jpg	D823	0.0373	review
ocr_dataset/unlabeled/plate_20260826_170223_188479_conf0.622.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_170312_253816_conf0.736.jpg	EEDD	0.2719	review
ocr_dataset/unlabeled/plate_20260826_170322_775521_conf0.647.jpg	WFND	0.0273	review
ocr_dataset/unlabeled/plate_20260826_170334_962227_conf0.366.jpg	WF2	0.0272	review
ocr_dataset/unlabeled/plate_20260826_170356_029513_conf0.771.jpg	OKI	0.1562	review
ocr_dataset/unlabeled/plate_20260826_170429_189441_conf0.699.jpg	MD-QD	0.2207	review
ocr_dataset/unlabeled/plate_20260826_170532_447190_conf0.758.jpg	XX51	0.3570	review
ocr_dataset/unlabeled/plate_20260826_170700_015293_conf0.792.jpg	H	0.7162	review
ocr_dataset/unlabeled/plate_20260826_170710_467241_conf0.711.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_170742_822095_conf0.597.jpg	BN	0.1712	review
ocr_dataset/unlabeled/plate_20260826_170752_832051_conf0.751.jpg	MDMD	0.1734	review
ocr_dataset/unlabeled/plate_20260826_170802_834887_conf0.795.jpg	MTENI	0.0298	review
ocr_dataset/unlabeled/plate_20260826_170813_767003_conf0.605.jpg	P5	0.6183	review
ocr_dataset/unlabeled/plate_20260826_170823_768338_conf0.660.jpg	ED	0.4437	review
ocr_dataset/unlabeled/plate_20260826_170833_779815_conf0.641.jpg	P	0.7157	review
