image_path	suggested_text	confidence	status
ocr_dataset/unlabeled/plate_20260826_152322_480376_conf0.666.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152334_462248_conf0.767.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152344_498638_conf0.536.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152402_433566_conf0.264.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152412_495696_conf0.454.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152422_524122_conf0.527.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152433_262552_conf0.806.jpg	SMC-810	manual	approved
ocr_dataset/unlabeled/plate_20260826_152443_293167_conf0.706.jpg	RIR-345	manual	approved
ocr_dataset/unlabeled/plate_20260826_152454_513692_conf0.539.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152537_250933_conf0.790.jpg	RYU-111	manual	approved
ocr_dataset/unlabeled/plate_20260826_152549_191059_conf0.765.jpg	RYU-111	manual	approved
ocr_dataset/unlabeled/plate_20260826_152559_262272_conf0.764.jpg	RYU-111	manual	approved
ocr_dataset/unlabeled/plate_20260826_152609_290198_conf0.765.jpg	GRB-738	manual	approved
ocr_dataset/unlabeled/plate_20260826_152624_099478_conf0.513.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152644_959516_conf0.719.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152655_351496_conf0.763.jpg	SOW-607	manual	approved
ocr_dataset/unlabeled/plate_20260826_152705_376234_conf0.748.jpg	HJB-686	manual	approved
ocr_dataset/unlabeled/plate_20260826_152736_174944_conf0.747.jpg	AOCL-276	manual	approved
ocr_dataset/unlabeled/plate_20260826_152746_184431_conf0.714.jpg	AOCL-276	manual	approved
ocr_dataset/unlabeled/plate_20260826_152756_185994_conf0.703.jpg	AOCL-276	manual	approved
ocr_dataset/unlabeled/plate_20260826_152820_259517_conf0.406.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_152844_784281_conf0.721.jpg	AEER-246	manual	approved
ocr_dataset/unlabeled/plate_20260826_152854_802573_conf0.675.jpg	EHE-309	manual	approved
ocr_dataset/unlabeled/plate_20260826_152930_994787_conf0.731.jpg	GRH-524	manual	approved
ocr_dataset/unlabeled/plate_20260826_152941_027278_conf0.680.jpg	IBF-311	manual	approved
ocr_dataset/unlabeled/plate_20260826_152951_044829_conf0.705.jpg	MOY-457	manual	approved
ocr_dataset/unlabeled/plate_20260826_153002_113385_conf0.657.jpg	ANL-449	manual	approved
ocr_dataset/unlabeled/plate_20260826_153014_732442_conf0.641.jpg	AOXP-232	manual	approved
ocr_dataset/unlabeled/plate_20260826_153028_633591_conf0.667.jpg	AOXP-232	manual	approved
ocr_dataset/unlabeled/plate_20260826_153038_661007_conf0.664.jpg	AOXP-232	manual	approved
ocr_dataset/unlabeled/plate_20260826_153054_756623_conf0.679.jpg	AOXP-232	manual	approved
ocr_dataset/unlabeled/plate_20260826_153123_494718_conf0.694.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153204_208564_conf0.735.jpg	AOIQ-990	manual	approved
ocr_dataset/unlabeled/plate_20260826_153233_524239_conf0.773.jpg	PAP-080	manual	approved
ocr_dataset/unlabeled/plate_20260826_153243_676058_conf0.740.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153305_723881_conf0.718.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153316_506361_conf0.720.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153326_535207_conf0.693.jpg	LBY-179	manual	approved
ocr_dataset/unlabeled/plate_20260826_153336_565897_conf0.808.jpg	AEUZ-129	manual	approved
ocr_dataset/unlabeled/plate_20260826_153346_583326_conf0.665.jpg	LBY-179	manual	approved
ocr_dataset/unlabeled/plate_20260826_153407_714421_conf0.344.jpg	NKG-744	manual	approved
ocr_dataset/unlabeled/plate_20260826_153417_743011_conf0.703.jpg	LBY-179	manual	approved
ocr_dataset/unlabeled/plate_20260826_153439_871895_conf0.676.jpg	SLL-724	manual	approved
ocr_dataset/unlabeled/plate_20260826_153512_580867_conf0.684.jpg	RUD-043	manual	approved
ocr_dataset/unlabeled/plate_20260826_153522_613716_conf0.372.jpg	EHG-720	manual	approved
ocr_dataset/unlabeled/plate_20260826_153540_687858_conf0.453.jpg	EHG-720	manual	approved
ocr_dataset/unlabeled/plate_20260826_153550_737203_conf0.645.jpg	EHG-720	manual	approved
ocr_dataset/unlabeled/plate_20260826_153600_918118_conf0.753.jpg	AODM-557	manual	approved
ocr_dataset/unlabeled/plate_20260826_153615_685571_conf0.745.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153641_684099_conf0.675.jpg	SFR-873	manual	approved
ocr_dataset/unlabeled/plate_20260826_153651_714511_conf0.817.jpg	GOD-745	manual	approved
ocr_dataset/unlabeled/plate_20260826_153701_733813_conf0.711.jpg	SFR-873	manual	approved
ocr_dataset/unlabeled/plate_20260826_153711_766832_conf0.729.jpg	SFR-873	manual	approved
ocr_dataset/unlabeled/plate_20260826_153721_794720_conf0.722.jpg	SFR-873	manual	approved
ocr_dataset/unlabeled/plate_20260826_153735_490903_conf0.732.jpg	CAR-201	manual	approved
ocr_dataset/unlabeled/plate_20260826_153745_996586_conf0.724.jpg	ITF-283	manual	approved
ocr_dataset/unlabeled/plate_20260826_153756_504732_conf0.634.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153820_743233_conf0.770.jpg	MJY-705	manual	approved
ocr_dataset/unlabeled/plate_20260826_153837_846852_conf0.588.jpg	AUAH-236	manual	approved
ocr_dataset/unlabeled/plate_20260826_153859_936327_conf0.755.jpg	NYY-921	manual	approved
ocr_dataset/unlabeled/plate_20260826_153909_960713_conf0.581.jpg	AUAH-236	manual	approved
ocr_dataset/unlabeled/plate_20260826_153921_783279_conf0.772.jpg	REB-887	manual	approved
ocr_dataset/unlabeled/plate_20260826_153932_191847_conf0.749.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_153949_360784_conf0.282.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_154039_872326_conf0.754.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_154049_966980_conf0.611.jpg	JWE-204	manual	approved
ocr_dataset/unlabeled/plate_20260826_154100_040664_conf0.681.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_154110_656771_conf0.497.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_154130_988538_conf0.754.jpg	HKT-442	manual	approved
ocr_dataset/unlabeled/plate_20260826_154141_016835_conf0.777.jpg	HKT-442	manual	approved
ocr_dataset/unlabeled/plate_20260826_154206_936843_conf0.681.jpg		manual	rejected
ocr_dataset/unlabeled/plate_20260826_155440_368833_conf0.270.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155455_240143_conf0.756.jpg	LAH-274	manual	approved
ocr_dataset/unlabeled/plate_20260826_155505_256134_conf0.729.jpg	LMF-868	manual	approved
ocr_dataset/unlabeled/plate_20260826_155515_573275_conf0.271.jpg	SES-572	manual	approved
ocr_dataset/unlabeled/plate_20260826_155525_580449_conf0.721.jpg	SKR-223	manual	approved
ocr_dataset/unlabeled/plate_20260826_155535_697868_conf0.524.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155616_384241_conf0.775.jpg	LHC-620	manual	approved
ocr_dataset/unlabeled/plate_20260826_155630_853839_conf0.750.jpg	LHC-620	manual	approved
ocr_dataset/unlabeled/plate_20260826_155646_165220_conf0.635.jpg	LXK-367	manual	approved
ocr_dataset/unlabeled/plate_20260826_155656_815891_conf0.480.jpg	SSW-119	manual	approved
ocr_dataset/unlabeled/plate_20260826_155714_409869_conf0.747.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155748_366127_conf0.315.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_155758_400889_conf0.768.jpg	AODR-591	0.2607	approved
ocr_dataset/unlabeled/plate_20260826_155825_886385_conf0.618.jpg	JYZ-666	manual	approved
ocr_dataset/unlabeled/plate_20260826_155836_468068_conf0.747.jpg	KSG-912	manual	approved
ocr_dataset/unlabeled/plate_20260826_155958_187808_conf0.669.jpg	NZH-772	manual	approved
ocr_dataset/unlabeled/plate_20260826_160008_256981_conf0.472.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160041_916707_conf0.636.jpg	AODN-062	0.1409	approved
ocr_dataset/unlabeled/plate_20260826_160052_470327_conf0.388.jpg		0.0666	rejected
ocr_dataset/unlabeled/plate_20260826_160102_485192_conf0.768.jpg	ROT-405	manual	approved
ocr_dataset/unlabeled/plate_20260826_160112_507933_conf0.780.jpg	ROT-405	manual	approved
ocr_dataset/unlabeled/plate_20260826_160122_513024_conf0.678.jpg	AODN-062	0.0865	approved
ocr_dataset/unlabeled/plate_20260826_160132_546056_conf0.785.jpg	AONO-805	0.5223	approved
ocr_dataset/unlabeled/plate_20260826_160153_540432_conf0.741.jpg	MHC-562	manual	approved
ocr_dataset/unlabeled/plate_20260826_160217_655555_conf0.747.jpg	AAJH-191	0.3824	approved
ocr_dataset/unlabeled/plate_20260826_160227_689130_conf0.550.jpg	LDE-393	manual	approved
ocr_dataset/unlabeled/plate_20260826_160241_745822_conf0.707.jpg	LDE-393	manual	approved
ocr_dataset/unlabeled/plate_20260826_160251_778196_conf0.708.jpg	LDE-393	manual	approved
ocr_dataset/unlabeled/plate_20260826_160301_799473_conf0.473.jpg	LDE-393	manual	approved
ocr_dataset/unlabeled/plate_20260826_160311_816172_conf0.762.jpg	SST-851	manual	approved
ocr_dataset/unlabeled/plate_20260826_160342_152794_conf0.763.jpg	LAB-285	manual	approved
ocr_dataset/unlabeled/plate_20260826_160352_180428_conf0.707.jpg	MHM-140	manual	approved
ocr_dataset/unlabeled/plate_20260826_160402_188888_conf0.761.jpg	MHM-140	manual	approved
ocr_dataset/unlabeled/plate_20260826_160412_214739_conf0.759.jpg	MHM-140	manual	approved
ocr_dataset/unlabeled/plate_20260826_160422_248187_conf0.759.jpg	MHM-140	manual	approved
ocr_dataset/unlabeled/plate_20260826_160433_574900_conf0.584.jpg	MHM-140	manual	approved
ocr_dataset/unlabeled/plate_20260826_160444_913786_conf0.776.jpg	AAEF-250	0.3913	approved
ocr_dataset/unlabeled/plate_20260826_160454_933726_conf0.733.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160504_956790_conf0.798.jpg	RVB-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_160516_431330_conf0.751.jpg	PLG-678	manual	approved
ocr_dataset/unlabeled/plate_20260826_160526_636488_conf0.781.jpg	GEV-996	manual	approved
ocr_dataset/unlabeled/plate_20260826_160539_335489_conf0.319.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160609_845685_conf0.739.jpg	AAGW-682	0.3100	approved
ocr_dataset/unlabeled/plate_20260826_160619_852657_conf0.769.jpg	HHR-030	manual	approved
ocr_dataset/unlabeled/plate_20260826_160701_476470_conf0.486.jpg	MWM-494	manual	approved
ocr_dataset/unlabeled/plate_20260826_160712_630660_conf0.303.jpg	MWM-494	manual	approved
ocr_dataset/unlabeled/plate_20260826_160723_930032_conf0.634.jpg	MWM-494	manual	approved
ocr_dataset/unlabeled/plate_20260826_160733_955579_conf0.756.jpg	NEZ-087	manual	approved
ocr_dataset/unlabeled/plate_20260826_160743_984656_conf0.637.jpg	MWM-494	manual	approved
ocr_dataset/unlabeled/plate_20260826_160754_111384_conf0.622.jpg	MWM-494	manual	approved
ocr_dataset/unlabeled/plate_20260826_160815_314755_conf0.728.jpg	SYF-373	manual	approved
ocr_dataset/unlabeled/plate_20260826_160919_300390_conf0.754.jpg	AOME-657	manual	approved
ocr_dataset/unlabeled/plate_20260826_160934_577120_conf0.317.jpg	RYG-379	manual	approved
ocr_dataset/unlabeled/plate_20260826_160947_050938_conf0.426.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_160959_076717_conf0.271.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161024_689478_conf0.439.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161056_632725_conf0.763.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161106_668839_conf0.734.jpg	SMP-473	manual	approved
ocr_dataset/unlabeled/plate_20260826_161117_442638_conf0.633.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161153_955146_conf0.779.jpg		0.0187	review
ocr_dataset/unlabeled/plate_20260826_161247_602376_conf0.379.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161257_610695_conf0.695.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161307_674781_conf0.682.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161335_140028_conf0.370.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161402_242295_conf0.442.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161415_670914_conf0.708.jpg	MHR-749	manual	approved
ocr_dataset/unlabeled/plate_20260826_161425_718530_conf0.725.jpg		0.1007	review
ocr_dataset/unlabeled/plate_20260826_161436_024524_conf0.760.jpg	TDD-176	manual	approved
ocr_dataset/unlabeled/plate_20260826_161446_794765_conf0.691.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161458_102060_conf0.747.jpg		0.6424	review
ocr_dataset/unlabeled/plate_20260826_161514_546357_conf0.645.jpg	TEH-926	manual	approved
ocr_dataset/unlabeled/plate_20260826_161544_152408_conf0.782.jpg	MUZ-984	manual	approved
ocr_dataset/unlabeled/plate_20260826_161604_187439_conf0.644.jpg		0.8193	review
ocr_dataset/unlabeled/plate_20260826_161615_078673_conf0.292.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161625_124966_conf0.598.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161722_100567_conf0.778.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161736_569674_conf0.768.jpg	LMF-301	manual	approved
ocr_dataset/unlabeled/plate_20260826_161816_196301_conf0.623.jpg	MXC-685	manual	approved
ocr_dataset/unlabeled/plate_20260826_161826_208107_conf0.625.jpg	MXC-685	manual	approved
ocr_dataset/unlabeled/plate_20260826_161837_554062_conf0.670.jpg	MXC-685	manual	approved
ocr_dataset/unlabeled/plate_20260826_161857_046904_conf0.267.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161918_601666_conf0.587.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_161928_611995_conf0.768.jpg	AUAH-775	manual	approved
ocr_dataset/unlabeled/plate_20260826_161948_897025_conf0.671.jpg	LFB-687	manual	approved
ocr_dataset/unlabeled/plate_20260826_162019_848265_conf0.641.jpg		0.3503	review
ocr_dataset/unlabeled/plate_20260826_162044_704692_conf0.701.jpg	LFB-687	manual	approved
ocr_dataset/unlabeled/plate_20260826_162054_979532_conf0.672.jpg	SMR-266	manual	approved
ocr_dataset/unlabeled/plate_20260826_162106_568290_conf0.758.jpg	RHO-002	manual	approved
ocr_dataset/unlabeled/plate_20260826_162127_924779_conf0.721.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162137_945357_conf0.730.jpg	AAKL-368	manual	approved
ocr_dataset/unlabeled/plate_20260826_162148_096920_conf0.733.jpg	AAKL-368	manual	approved
ocr_dataset/unlabeled/plate_20260826_162158_115626_conf0.725.jpg	AAKL-368	manual	approved
ocr_dataset/unlabeled/plate_20260826_162208_144551_conf0.689.jpg	AAKL-368	manual	approved
ocr_dataset/unlabeled/plate_20260826_162218_162407_conf0.726.jpg	AAKL-368	manual	approved
ocr_dataset/unlabeled/plate_20260826_162255_150741_conf0.597.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162306_436142_conf0.723.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162322_381565_conf0.631.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162336_356601_conf0.615.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162346_395735_conf0.681.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162356_408252_conf0.742.jpg	IJS-515	manual	approved
ocr_dataset/unlabeled/plate_20260826_162406_447819_conf0.704.jpg	SXJ-262	manual	approved
ocr_dataset/unlabeled/plate_20260826_162427_360629_conf0.753.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162437_377643_conf0.734.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162447_409181_conf0.718.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162457_415427_conf0.714.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162522_508444_conf0.680.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162532_545883_conf0.485.jpg	AOCI-863	manual	approved
ocr_dataset/unlabeled/plate_20260826_162542_757306_conf0.625.jpg	KCL-489	manual	approved
ocr_dataset/unlabeled/plate_20260826_162552_877631_conf0.726.jpg	SIV-106	manual	approved
ocr_dataset/unlabeled/plate_20260826_162603_431324_conf0.499.jpg	KEE-461	manual	approved
ocr_dataset/unlabeled/plate_20260826_162618_150907_conf0.738.jpg		0.2881	review
ocr_dataset/unlabeled/plate_20260826_162628_171057_conf0.754.jpg		0.3215	review
ocr_dataset/unlabeled/plate_20260826_162658_098590_conf0.383.jpg		0.1076	review
ocr_dataset/unlabeled/plate_20260826_162732_727048_conf0.735.jpg		0.5513	review
ocr_dataset/unlabeled/plate_20260826_162804_749634_conf0.762.jpg	RVE-816	manual	approved
ocr_dataset/unlabeled/plate_20260826_162830_355163_conf0.730.jpg	RVE-816	manual	approved
ocr_dataset/unlabeled/plate_20260826_162840_385031_conf0.745.jpg	LLJ-127	manual	approved
ocr_dataset/unlabeled/plate_20260826_162900_645849_conf0.704.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_162928_580004_conf0.726.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_162938_588706_conf0.711.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_162952_504720_conf0.260.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_163002_522337_conf0.710.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_163013_160408_conf0.717.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_163023_167161_conf0.761.jpg	KCE-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_163034_398662_conf0.673.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163045_367994_conf0.568.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163110_732762_conf0.709.jpg	AOSS-725	manual	approved
ocr_dataset/unlabeled/plate_20260826_163121_391277_conf0.351.jpg	HBR-535	manual	approved
ocr_dataset/unlabeled/plate_20260826_163131_408938_conf0.660.jpg	AOSS-725	manual	approved
ocr_dataset/unlabeled/plate_20260826_163141_443573_conf0.465.jpg	AOSS-725	manual	approved
ocr_dataset/unlabeled/plate_20260826_163151_472936_conf0.661.jpg	AOSS-725	manual	approved
ocr_dataset/unlabeled/plate_20260826_163212_438021_conf0.745.jpg	AOSS-725	manual	approved
ocr_dataset/unlabeled/plate_20260826_163224_143472_conf0.774.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163234_172871_conf0.620.jpg	AOOT-986	manual	approved
ocr_dataset/unlabeled/plate_20260826_163244_207299_conf0.688.jpg	AOOT-986	manual	approved
ocr_dataset/unlabeled/plate_20260826_163254_701158_conf0.620.jpg	AOOT-986	manual	approved
ocr_dataset/unlabeled/plate_20260826_163350_008415_conf0.759.jpg	PIV-050	manual	approved
ocr_dataset/unlabeled/plate_20260826_163401_088485_conf0.736.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163417_131494_conf0.507.jpg		0.0210	review
ocr_dataset/unlabeled/plate_20260826_163456_760043_conf0.752.jpg	AILL-917	manual	approved
ocr_dataset/unlabeled/plate_20260826_163506_782359_conf0.778.jpg	AOOW-967	manual	approved
ocr_dataset/unlabeled/plate_20260826_163516_804562_conf0.802.jpg	AADP-329	manual	approved
ocr_dataset/unlabeled/plate_20260826_163527_950341_conf0.790.jpg	KFN-695	manual	approved
ocr_dataset/unlabeled/plate_20260826_163538_378602_conf0.549.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163548_399172_conf0.730.jpg	JUH-336	manual	approved
ocr_dataset/unlabeled/plate_20260826_163619_128112_conf0.741.jpg	JUH-336	manual	approved
ocr_dataset/unlabeled/plate_20260826_163629_141598_conf0.794.jpg	TAY-712	manual	approved
ocr_dataset/unlabeled/plate_20260826_163639_272581_conf0.768.jpg		0.1442	review
ocr_dataset/unlabeled/plate_20260826_163659_578756_conf0.718.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163709_599211_conf0.584.jpg	LOU-983	manual	approved
ocr_dataset/unlabeled/plate_20260826_163719_606135_conf0.677.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163729_623715_conf0.664.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163739_649401_conf0.664.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163749_654190_conf0.663.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163759_658637_conf0.752.jpg	SIR-159	manual	approved
ocr_dataset/unlabeled/plate_20260826_163809_680964_conf0.667.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163819_826644_conf0.677.jpg	NGP-146	manual	approved
ocr_dataset/unlabeled/plate_20260826_163829_852934_conf0.433.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163839_884035_conf0.684.jpg	ZSU-382	manual	approved
ocr_dataset/unlabeled/plate_20260826_163850_160627_conf0.509.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_163900_176716_conf0.752.jpg	MXV-468	manual	approved
ocr_dataset/unlabeled/plate_20260826_163930_390942_conf0.735.jpg	MXV-468	manual	approved
ocr_dataset/unlabeled/plate_20260826_163940_398487_conf0.769.jpg	HFM-653	manual	approved
ocr_dataset/unlabeled/plate_20260826_164003_343131_conf0.717.jpg	HIR-762	manual	approved
ocr_dataset/unlabeled/plate_20260826_164048_417848_conf0.779.jpg	ITG-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_164058_457268_conf0.599.jpg	ITG-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_164108_879560_conf0.664.jpg	ITG-497	manual	approved
ocr_dataset/unlabeled/plate_20260826_164121_001235_conf0.783.jpg	AOAX-702	manual	approved
ocr_dataset/unlabeled/plate_20260826_164141_560097_conf0.617.jpg	SKX-939	manual	approved
ocr_dataset/unlabeled/plate_20260826_164202_736161_conf0.713.jpg	LTR-347	manual	approved
ocr_dataset/unlabeled/plate_20260826_164212_756228_conf0.660.jpg	NVJ-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_164222_784481_conf0.684.jpg	NVJ-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_164232_817578_conf0.791.jpg	MRY-876	manual	approved
ocr_dataset/unlabeled/plate_20260826_164242_845339_conf0.698.jpg	NVJ-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_164253_484355_conf0.705.jpg	NVJ-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_164303_496727_conf0.664.jpg	NVJ-804	manual	approved
ocr_dataset/unlabeled/plate_20260826_164313_513365_conf0.672.jpg	SYT-877	manual	approved
ocr_dataset/unlabeled/plate_20260826_164323_541859_conf0.653.jpg	RER-580	manual	approved
ocr_dataset/unlabeled/plate_20260826_164333_547372_conf0.482.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164343_559719_conf0.730.jpg	PHG-310	manual	approved
ocr_dataset/unlabeled/plate_20260826_164353_578216_conf0.714.jpg	PHG-310	manual	approved
ocr_dataset/unlabeled/plate_20260826_164403_615754_conf0.734.jpg	PHG-310	manual	approved
ocr_dataset/unlabeled/plate_20260826_164436_423451_conf0.761.jpg	SHY-525	manual	approved
ocr_dataset/unlabeled/plate_20260826_164446_557035_conf0.733.jpg	PHG-310	manual	approved
ocr_dataset/unlabeled/plate_20260826_164456_703600_conf0.691.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164508_530307_conf0.729.jpg	SCW-048	manual	approved
ocr_dataset/unlabeled/plate_20260826_164531_572772_conf0.775.jpg	KKC-700	manual	approved
ocr_dataset/unlabeled/plate_20260826_164633_438653_conf0.701.jpg	RZG-438	manual	approved
ocr_dataset/unlabeled/plate_20260826_164655_813798_conf0.657.jpg	SNW-989	manual	approved
ocr_dataset/unlabeled/plate_20260826_164705_824995_conf0.689.jpg	SNW-989	manual	approved
ocr_dataset/unlabeled/plate_20260826_164715_836055_conf0.730.jpg	AYU-131	manual	approved
ocr_dataset/unlabeled/plate_20260826_164727_622762_conf0.735.jpg	AYU-131	manual	approved
ocr_dataset/unlabeled/plate_20260826_164737_709870_conf0.729.jpg	AYU-131	manual	approved
ocr_dataset/unlabeled/plate_20260826_164747_739784_conf0.698.jpg	SNW-989	manual	approved
ocr_dataset/unlabeled/plate_20260826_164757_778549_conf0.806.jpg		0.5995	review
ocr_dataset/unlabeled/plate_20260826_164809_198574_conf0.519.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164820_167819_conf0.477.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_164831_719020_conf0.756.jpg	HXX-582	manual	approved
ocr_dataset/unlabeled/plate_20260826_164841_745366_conf0.743.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164851_770454_conf0.703.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164902_730874_conf0.713.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164912_753727_conf0.747.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164922_761232_conf0.735.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164933_335294_conf0.711.jpg	KXS-183	manual	approved
ocr_dataset/unlabeled/plate_20260826_164943_362130_conf0.708.jpg	KXV-561	manual	approved
ocr_dataset/unlabeled/plate_20260826_164953_678693_conf0.738.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165003_703324_conf0.612.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165014_604974_conf0.779.jpg	AOMO-627	manual	approved
ocr_dataset/unlabeled/plate_20260826_165024_617019_conf0.776.jpg	AOMO-627	manual	approved
ocr_dataset/unlabeled/plate_20260826_165058_312461_conf0.779.jpg	LJA-870	manual	approved
ocr_dataset/unlabeled/plate_20260826_165118_786326_conf0.782.jpg	KSK-214	manual	approved
ocr_dataset/unlabeled/plate_20260826_165128_814626_conf0.587.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165241_386579_conf0.537.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165251_399944_conf0.655.jpg	FEY-002	manual	approved
ocr_dataset/unlabeled/plate_20260826_165301_617566_conf0.280.jpg	NPS-882	manual	approved
ocr_dataset/unlabeled/plate_20260826_165313_375983_conf0.579.jpg		0.0000	review
ocr_dataset/unlabeled/plate_20260826_165349_523013_conf0.774.jpg	NCJ-501	manual	approved
ocr_dataset/unlabeled/plate_20260826_165359_559000_conf0.762.jpg	NCJ-501	manual	approved
ocr_dataset/unlabeled/plate_20260826_165412_389262_conf0.782.jpg	RDZ-453	manual	approved
ocr_dataset/unlabeled/plate_20260826_165423_268280_conf0.719.jpg	TES-102	manual	approved
