sample_id,plate,split,perturbation,image_path,mask_path,width,height,n_chars
train_000372_touch_QWA995,QWA995,train,touch,images/train_000372_touch_QWA995.png,masks/train_000372_touch_QWA995_mask.png,240,80,6
train_000373_broken_QJL262,QJL262,train,broken,images/train_000373_broken_QJL262.png,masks/train_000373_broken_QJL262_mask.png,240,80,6
train_000374_threshold_HQA412,HQA412,train,threshold,images/train_000374_threshold_HQA412.png,masks/train_000374_threshold_HQA412_mask.png,240,80,6
train_000375_perspective_MTS744,MTS744,train,perspective,images/train_000375_perspective_MTS744.png,masks/train_000375_perspective_MTS744_mask.png,240,80,6
train_000376_compression_PZK122,PZK122,train,compression,images/train_000376_compression_PZK122.png,masks/train_000376_compression_PZK122_mask.png,240,80,6
train_000377_combo_BDU946,BDU946,train,combo,images/train_000377_combo_BDU946.png,masks/train_000377_combo_BDU946_mask.png,240,80,6
train_000378_clean_XSG349,XSG349,train,clean,images/train_000378_clean_XSG349.png,masks/train_000378_clean_XSG349_mask.png,240,80,6
train_000379_blur_NNE523,NNE523,train,blur,images/train_000379_blur_NNE523.png,masks/train_000379_blur_NNE523_mask.png,240,80,6
train_000380_glare_AUS531,AUS531,train,glare,images/train_000380_glare_AUS531.png,masks/train_000380_glare_AUS531_mask.png,240,80,6
train_000381_touch_DVG113,DVG113,train,touch,images/train_000381_touch_DVG113.png,masks/train_000381_touch_DVG113_mask.png,240,80,6
train_000382_broken_RTS418,RTS418,train,broken,images/train_000382_broken_RTS418.png,masks/train_000382_broken_RTS418_mask.png,240,80,6
train_000383_threshold_IHN711,IHN711,train,threshold,images/train_000383_threshold_IHN711.png,masks/train_000383_threshold_IHN711_mask.png,240,80,6
train_000384_perspective_PCB614,PCB614,train,perspective,images/train_000384_perspective_PCB614.png,masks/train_000384_perspective_PCB614_mask.png,240,80,6
train_000385_compression_AQN957,AQN957,train,compression,images/train_000385_compression_AQN957.png,masks/train_000385_compression_AQN957_mask.png,240,80,6
train_000386_combo_LKR271,LKR271,train,combo,images/train_000386_combo_LKR271.png,masks/train_000386_combo_LKR271_mask.png,240,80,6
train_000387_clean_PFN730,PFN730,train,clean,images/train_000387_clean_PFN730.png,masks/train_000387_clean_PFN730_mask.png,240,80,6
train_000388_blur_LGP197,LGP197,train,blur,images/train_000388_blur_LGP197.png,masks/train_000388_blur_LGP197_mask.png,240,80,6
train_000389_glare_YCI697,YCI697,train,glare,images/train_000389_glare_YCI697.png,masks/train_000389_glare_YCI697_mask.png,240,80,6
train_000390_touch_NHP508,NHP508,train,touch,images/train_000390_touch_NHP508.png,masks/train_000390_touch_NHP508_mask.png,240,80,6
train_000391_broken_NLC716,NLC716,train,broken,images/train_000391_broken_NLC716.png,masks/train_000391_broken_NLC716_mask.png,240,80,6
train_000392_threshold_XDU958,XDU958,train,threshold,images/train_000392_threshold_XDU958.png,masks/train_000392_threshold_XDU958_mask.png,240,80,6
train_000393_perspective_MLC118,MLC118,train,perspective,images/train_000393_perspective_MLC118.png,masks/train_000393_perspective_MLC118_mask.png,240,80,6
train_000394_compression_KPU778,KPU778,train,compression,images/train_000394_compression_KPU778.png,masks/train_000394_compression_KPU778_mask.png,240,80,6
train_000395_combo_WAA937,WAA937,train,combo,images/train_000395_combo_WAA937.png,masks/train_000395_combo_WAA937_mask.png,240,80,6
train_000396_clean_ERY124,ERY124,train,clean,images/train_000396_clean_ERY124.png,masks/train_000396_clean_ERY124_mask.png,240,80,6
train_000397_blur_VIB777,VIB777,train,blur,images/train_000397_blur_VIB777.png,masks/train_000397_blur_VIB777_mask.png,240,80,6
train_000398_glare_VSZ163,VSZ163,train,glare,images/train_000398_glare_VSZ163.png,masks/train_000398_glare_VSZ163_mask.png,240,80,6
train_000399_touch_GVF460,GVF460,train,touch,images/train_000399_touch_GVF460.png,masks/train_000399_touch_GVF460_mask.png,240,80,6
train_000400_broken_MTZ739,MTZ739,train,broken,images/train_000400_broken_MTZ739.png,masks/train_000400_broken_MTZ739_mask.png,240,80,6
train_000401_threshold_KPE023,KPE023,train,threshold,images/train_000401_threshold_KPE023.png,masks/train_000401_threshold_KPE023_mask.png,240,80,6
train_000402_perspective_IAW971,IAW971,train,perspective,images/train_000402_perspective_IAW971.png,masks/train_000402_perspective_IAW971_mask.png,240,80,6
train_000403_compression_DLX620,DLX620,train,compression,images/train_000403_compression_DLX620.png,masks/train_000403_compression_DLX620_mask.png,240,80,6
train_000404_combo_KFS110,KFS110,train,combo,images/train_000404_combo_KFS110.png,masks/train_000404_combo_KFS110_mask.png,240,80,6
train_000405_clean_HWA489,HWA489,train,clean,images/train_000405_clean_HWA489.png,masks/train_000405_clean_HWA489_mask.png,240,80,6
train_000406_blur_THD614,THD614,train,blur,images/train_000406_blur_THD614.png,masks/train_000406_blur_THD614_mask.png,240,80,6
train_000407_glare_PIZ122,PIZ122,train,glare,images/train_000407_glare_PIZ122.png,masks/train_000407_glare_PIZ122_mask.png,240,80,6
train_000408_touch_RHL433,RHL433,train,touch,images/train_000408_touch_RHL433.png,masks/train_000408_touch_RHL433_mask.png,240,80,6
train_000409_broken_GQP800,GQP800,train,broken,images/train_000409_broken_GQP800.png,masks/train_000409_broken_GQP800_mask.png,240,80,6
train_000410_threshold_OYC360,OYC360,train,threshold,images/train_000410_threshold_OYC360.png,masks/train_000410_threshold_OYC360_mask.png,240,80,6
train_000411_perspective_XDN851,XDN851,train,perspective,images/train_000411_perspective_XDN851.png,masks/train_000411_perspective_XDN851_mask.png,240,80,6
train_000412_compression_MRC639,MRC639,train,compression,images/train_000412_compression_MRC639.png,masks/train_000412_compression_MRC639_mask.png,240,80,6
train_000413_combo_JMX809,JMX809,train,combo,images/train_000413_combo_JMX809.png,masks/train_000413_combo_JMX809_mask.png,240,80,6
train_000414_clean_IJH799,IJH799,train,clean,images/train_000414_clean_IJH799.png,masks/train_000414_clean_IJH799_mask.png,240,80,6
train_000415_blur_QGN679,QGN679,train,blur,images/train_000415_blur_QGN679.png,masks/train_000415_blur_QGN679_mask.png,240,80,6
train_000416_glare_CBJ188,CBJ188,train,glare,images/train_000416_glare_CBJ188.png,masks/train_000416_glare_CBJ188_mask.png,240,80,6
train_000417_touch_JXA060,JXA060,train,touch,images/train_000417_touch_JXA060.png,masks/train_000417_touch_JXA060_mask.png,240,80,6
train_000418_broken_CQK599,CQK599,train,broken,images/train_000418_broken_CQK599.png,masks/train_000418_broken_CQK599_mask.png,240,80,6
train_000419_threshold_IRV405,IRV405,train,threshold,images/train_000419_threshold_IRV405.png,masks/train_000419_threshold_IRV405_mask.png,240,80,6
train_000420_perspective_WPB208,WPB208,train,perspective,images/train_000420_perspective_WPB208.png,masks/train_000420_perspective_WPB208_mask.png,240,80,6
train_000421_compression_QVM530,QVM530,train,compression,images/train_000421_compression_QVM530.png,masks/train_000421_compression_QVM530_mask.png,240,80,6
train_000422_combo_BNL298,BNL298,train,combo,images/train_000422_combo_BNL298.png,masks/train_000422_combo_BNL298_mask.png,240,80,6
train_000423_clean_NVV178,NVV178,train,clean,images/train_000423_clean_NVV178.png,masks/train_000423_clean_NVV178_mask.png,240,80,6
train_000424_blur_ZSV776,ZSV776,train,blur,images/train_000424_blur_ZSV776.png,masks/train_000424_blur_ZSV776_mask.png,240,80,6
train_000425_glare_XGN412,XGN412,train,glare,images/train_000425_glare_XGN412.png,masks/train_000425_glare_XGN412_mask.png,240,80,6
train_000426_touch_PUW140,PUW140,train,touch,images/train_000426_touch_PUW140.png,masks/train_000426_touch_PUW140_mask.png,240,80,6
train_000427_broken_XAA031,XAA031,train,broken,images/train_000427_broken_XAA031.png,masks/train_000427_broken_XAA031_mask.png,240,80,6
train_000428_threshold_PCS520,PCS520,train,threshold,images/train_000428_threshold_PCS520.png,masks/train_000428_threshold_PCS520_mask.png,240,80,6
train_000429_perspective_IFQ376,IFQ376,train,perspective,images/train_000429_perspective_IFQ376.png,masks/train_000429_perspective_IFQ376_mask.png,240,80,6
train_000430_compression_DGY246,DGY246,train,compression,images/train_000430_compression_DGY246.png,masks/train_000430_compression_DGY246_mask.png,240,80,6
train_000431_combo_WKF238,WKF238,train,combo,images/train_000431_combo_WKF238.png,masks/train_000431_combo_WKF238_mask.png,240,80,6
train_000432_clean_XDV900,XDV900,train,clean,images/train_000432_clean_XDV900.png,masks/train_000432_clean_XDV900_mask.png,240,80,6
train_000433_blur_WRQ057,WRQ057,train,blur,images/train_000433_blur_WRQ057.png,masks/train_000433_blur_WRQ057_mask.png,240,80,6
train_000434_glare_IUV670,IUV670,train,glare,images/train_000434_glare_IUV670.png,masks/train_000434_glare_IUV670_mask.png,240,80,6
train_000435_touch_LOE055,LOE055,train,touch,images/train_000435_touch_LOE055.png,masks/train_000435_touch_LOE055_mask.png,240,80,6
train_000436_broken_QRE705,QRE705,train,broken,images/train_000436_broken_QRE705.png,masks/train_000436_broken_QRE705_mask.png,240,80,6
train_000437_threshold_PBS561,PBS561,train,threshold,images/train_000437_threshold_PBS561.png,masks/train_000437_threshold_PBS561_mask.png,240,80,6
train_000438_perspective_QJV522,QJV522,train,perspective,images/train_000438_perspective_QJV522.png,masks/train_000438_perspective_QJV522_mask.png,240,80,6
train_000439_compression_UEU989,UEU989,train,compression,images/train_000439_compression_UEU989.png,masks/train_000439_compression_UEU989_mask.png,240,80,6
train_000440_combo_SWB227,SWB227,train,combo,images/train_000440_combo_SWB227.png,masks/train_000440_combo_SWB227_mask.png,240,80,6
train_000441_clean_UIU816,UIU816,train,clean,images/train_000441_clean_UIU816.png,masks/train_000441_clean_UIU816_mask.png,240,80,6
train_000442_blur_FLH980,FLH980,train,blur,images/train_000442_blur_FLH980.png,masks/train_000442_blur_FLH980_mask.png,240,80,6
train_000443_glare_CIN544,CIN544,train,glare,images/train_000443_glare_CIN544.png,masks/train_000443_glare_CIN544_mask.png,240,80,6
train_000444_touch_AXH138,AXH138,train,touch,images/train_000444_touch_AXH138.png,masks/train_000444_touch_AXH138_mask.png,240,80,6
train_000445_broken_FEA841,FEA841,train,broken,images/train_000445_broken_FEA841.png,masks/train_000445_broken_FEA841_mask.png,240,80,6
train_000446_threshold_OUI363,OUI363,train,threshold,images/train_000446_threshold_OUI363.png,masks/train_000446_threshold_OUI363_mask.png,240,80,6
train_000447_perspective_SKM765,SKM765,train,perspective,images/train_000447_perspective_SKM765.png,masks/train_000447_perspective_SKM765_mask.png,240,80,6
train_000448_compression_YTH328,YTH328,train,compression,images/train_000448_compression_YTH328.png,masks/train_000448_compression_YTH328_mask.png,240,80,6
train_000449_combo_LKM834,LKM834,train,combo,images/train_000449_combo_LKM834.png,masks/train_000449_combo_LKM834_mask.png,240,80,6
train_000450_clean_YMD145,YMD145,train,clean,images/train_000450_clean_YMD145.png,masks/train_000450_clean_YMD145_mask.png,240,80,6
train_000451_blur_NQZ545,NQZ545,train,blur,images/train_000451_blur_NQZ545.png,masks/train_000451_blur_NQZ545_mask.png,240,80,6
train_000452_glare_WED943,WED943,train,glare,images/train_000452_glare_WED943.png,masks/train_000452_glare_WED943_mask.png,240,80,6
train_000453_touch_MPH407,MPH407,train,touch,images/train_000453_touch_MPH407.png,masks/train_000453_touch_MPH407_mask.png,240,80,6
train_000454_broken_EHY493,EHY493,train,broken,images/train_000454_broken_EHY493.png,masks/train_000454_broken_EHY493_mask.png,240,80,6
train_000455_threshold_DRQ219,DRQ219,train,threshold,images/train_000455_threshold_DRQ219.png,masks/train_000455_threshold_DRQ219_mask.png,240,80,6
train_000456_perspective_CQN318,CQN318,train,perspective,images/train_000456_perspective_CQN318.png,masks/train_000456_perspective_CQN318_mask.png,240,80,6
train_000457_compression_RXW323,RXW323,train,compression,images/train_000457_compression_RXW323.png,masks/train_000457_compression_RXW323_mask.png,240,80,6
train_000458_combo_XDS122,XDS122,train,combo,images/train_000458_combo_XDS122.png,masks/train_000458_combo_XDS122_mask.png,240,80,6
train_000459_clean_FJV730,FJV730,train,clean,images/train_000459_clean_FJV730.png,masks/train_000459_clean_FJV730_mask.png,240,80,6
train_000460_blur_BSS967,BSS967,train,blur,images/train_000460_blur_BSS967.png,masks/train_000460_blur_BSS967_mask.png,240,80,6
train_000461_glare_PYS922,PYS922,train,glare,images/train_000461_glare_PYS922.png,masks/train_000461_glare_PYS922_mask.png,240,80,6
train_000462_touch_IHY758,IHY758,train,touch,images/train_000462_touch_IHY758.png,masks/train_000462_touch_IHY758_mask.png,240,80,6
train_000463_broken_FFK650,FFK650,train,broken,images/train_000463_broken_FFK650.png,masks/train_000463_broken_FFK650_mask.png,240,80,6
train_000464_threshold_RZR619,RZR619,train,threshold,images/train_000464_threshold_RZR619.png,masks/train_000464_threshold_RZR619_mask.png,240,80,6
train_000465_perspective_UFN830,UFN830,train,perspective,images/train_000465_perspective_UFN830.png,masks/train_000465_perspective_UFN830_mask.png,240,80,6
train_000466_compression_NFL797,NFL797,train,compression,images/train_000466_compression_NFL797.png,masks/train_000466_compression_NFL797_mask.png,240,80,6
train_000467_combo_RQN307,RQN307,train,combo,images/train_000467_combo_RQN307.png,masks/train_000467_combo_RQN307_mask.png,240,80,6
train_000468_clean_UVF460,UVF460,train,clean,images/train_000468_clean_UVF460.png,masks/train_000468_clean_UVF460_mask.png,240,80,6
train_000469_blur_WFK372,WFK372,train,blur,images/train_000469_blur_WFK372.png,masks/train_000469_blur_WFK372_mask.png,240,80,6
train_000470_glare_ZOA852,ZOA852,train,glare,images/train_000470_glare_ZOA852.png,masks/train_000470_glare_ZOA852_mask.png,240,80,6
train_000471_touch_ADG182,ADG182,train,touch,images/train_000471_touch_ADG182.png,masks/train_000471_touch_ADG182_mask.png,240,80,6
train_000472_broken_CDO276,CDO276,train,broken,images/train_000472_broken_CDO276.png,masks/train_000472_broken_CDO276_mask.png,240,80,6
train_000473_threshold_NVL726,NVL726,train,threshold,images/train_000473_threshold_NVL726.png,masks/train_000473_threshold_NVL726_mask.png,240,80,6
train_000474_perspective_DTT807,DTT807,train,perspective,images/train_000474_perspective_DTT807.png,masks/train_000474_perspective_DTT807_mask.png,240,80,6
train_000475_compression_JDJ282,JDJ282,train,compression,images/train_000475_compression_JDJ282.png,masks/train_000475_compression_JDJ282_mask.png,240,80,6
train_000476_combo_KRK784,KRK784,train,combo,images/train_000476_combo_KRK784.png,masks/train_000476_combo_KRK784_mask.png,240,80,6
train_000477_clean_RDO894,RDO894,train,clean,images/train_000477_clean_RDO894.png,masks/train_000477_clean_RDO894_mask.png,240,80,6
train_000478_blur_BVW737,BVW737,train,blur,images/train_000478_blur_BVW737.png,masks/train_000478_blur_BVW737_mask.png,240,80,6
train_000479_glare_EJF996,EJF996,train,glare,images/train_000479_glare_EJF996.png,masks/train_000479_glare_EJF996_mask.png,240,80,6
train_000480_touch_YUH488,YUH488,train,touch,images/train_000480_touch_YUH488.png,masks/train_000480_touch_YUH488_mask.png,240,80,6
train_000481_broken_VNM405,VNM405,train,broken,images/train_000481_broken_VNM405.png,masks/train_000481_broken_VNM405_mask.png,240,80,6
train_000482_threshold_GCG669,GCG669,train,threshold,images/train_000482_threshold_GCG669.png,masks/train_000482_threshold_GCG669_mask.png,240,80,6
train_000483_perspective_HTC850,HTC850,train,perspective,images/train_000483_perspective_HTC850.png,masks/train_000483_perspective_HTC850_mask.png,240,80,6
train_000484_compression_GJA978,GJA978,train,compression,images/train_000484_compression_GJA978.png,masks/train_000484_compression_GJA978_mask.png,240,80,6
train_000485_combo_WWU918,WWU918,train,combo,images/train_000485_combo_WWU918.png,masks/train_000485_combo_WWU918_mask.png,240,80,6
train_000486_clean_UCB689,UCB689,train,clean,images/train_000486_clean_UCB689.png,masks/train_000486_clean_UCB689_mask.png,240,80,6
train_000487_blur_SHG071,SHG071,train,blur,images/train_000487_blur_SHG071.png,masks/train_000487_blur_SHG071_mask.png,240,80,6
train_000488_glare_HBH243,HBH243,train,glare,images/train_000488_glare_HBH243.png,masks/train_000488_glare_HBH243_mask.png,240,80,6
train_000489_touch_FTM267,FTM267,train,touch,images/train_000489_touch_FTM267.png,masks/train_000489_touch_FTM267_mask.png,240,80,6
train_000490_broken_WQT600,WQT600,train,broken,images/train_000490_broken_WQT600.png,masks/train_000490_broken_WQT600_mask.png,240,80,6
train_000491_threshold_GIT724,GIT724,train,threshold,images/train_000491_threshold_GIT724.png,masks/train_000491_threshold_GIT724_mask.png,240,80,6
train_000492_perspective_FQZ838,FQZ838,train,perspective,images/train_000492_perspective_FQZ838.png,masks/train_000492_perspective_FQZ838_mask.png,240,80,6
train_000493_compression_PRG951,PRG951,train,compression,images/train_000493_compression_PRG951.png,masks/train_000493_compression_PRG951_mask.png,240,80,6
train_000494_combo_DGU022,DGU022,train,combo,images/train_000494_combo_DGU022.png,masks/train_000494_combo_DGU022_mask.png,240,80,6
train_000495_clean_FZA141,FZA141,train,clean,images/train_000495_clean_FZA141.png,masks/train_000495_clean_FZA141_mask.png,240,80,6
train_000496_blur_QZW338,QZW338,train,blur,images/train_000496_blur_QZW338.png,masks/train_000496_blur_QZW338_mask.png,240,80,6
train_000497_glare_FKR075,FKR075,train,glare,images/train_000497_glare_FKR075.png,masks/train_000497_glare_FKR075_mask.png,240,80,6
train_000498_touch_IVI223,IVI223,train,touch,images/train_000498_touch_IVI223.png,masks/train_000498_touch_IVI223_mask.png,240,80,6
train_000499_broken_MJZ147,MJZ147,train,broken,images/train_000499_broken_MJZ147.png,masks/train_000499_broken_MJZ147_mask.png,240,80,6
train_000500_threshold_IZX767,IZX767,train,threshold,images/train_000500_threshold_IZX767.png,masks/train_000500_threshold_IZX767_mask.png,240,80,6
train_000501_perspective_TFW765,TFW765,train,perspective,images/train_000501_perspective_TFW765.png,masks/train_000501_perspective_TFW765_mask.png,240,80,6
train_000502_compression_JFQ745,JFQ745,train,compression,images/train_000502_compression_JFQ745.png,masks/train_000502_compression_JFQ745_mask.png,240,80,6
train_000503_combo_YSV747,YSV747,train,combo,images/train_000503_combo_YSV747.png,masks/train_000503_combo_YSV747_mask.png,240,80,6
train_000504_clean_ETG557,ETG557,train,clean,images/train_000504_clean_ETG557.png,masks/train_000504_clean_ETG557_mask.png,240,80,6
train_000505_blur_VTB438,VTB438,train,blur,images/train_000505_blur_VTB438.png,masks/train_000505_blur_VTB438_mask.png,240,80,6
train_000506_glare_OWU039,OWU039,train,glare,images/train_000506_glare_OWU039.png,masks/train_000506_glare_OWU039_mask.png,240,80,6
train_000507_touch_HNU193,HNU193,train,touch,images/train_000507_touch_HNU193.png,masks/train_000507_touch_HNU193_mask.png,240,80,6
train_000508_broken_GBG797,GBG797,train,broken,images/train_000508_broken_GBG797.png,masks/train_000508_broken_GBG797_mask.png,240,80,6
train_000509_threshold_JOO326,JOO326,train,threshold,images/train_000509_threshold_JOO326.png,masks/train_000509_threshold_JOO326_mask.png,240,80,6
train_000510_perspective_OAW265,OAW265,train,perspective,images/train_000510_perspective_OAW265.png,masks/train_000510_perspective_OAW265_mask.png,240,80,6
train_000511_compression_XZZ664,XZZ664,train,compression,images/train_000511_compression_XZZ664.png,masks/train_000511_compression_XZZ664_mask.png,240,80,6
train_000512_combo_GFC939,GFC939,train,combo,images/train_000512_combo_GFC939.png,masks/train_000512_combo_GFC939_mask.png,240,80,6
train_000513_clean_EVF707,EVF707,train,clean,images/train_000513_clean_EVF707.png,masks/train_000513_clean_EVF707_mask.png,240,80,6
train_000514_blur_LBZ614,LBZ614,train,blur,images/train_000514_blur_LBZ614.png,masks/train_000514_blur_LBZ614_mask.png,240,80,6
train_000515_glare_CBI038,CBI038,train,glare,images/train_000515_glare_CBI038.png,masks/train_000515_glare_CBI038_mask.png,240,80,6
train_000516_touch_LXV884,LXV884,train,touch,images/train_000516_touch_LXV884.png,masks/train_000516_touch_LXV884_mask.png,240,80,6
train_000517_broken_MSN515,MSN515,train,broken,images/train_000517_broken_MSN515.png,masks/train_000517_broken_MSN515_mask.png,240,80,6
train_000518_threshold_JJU520,JJU520,train,threshold,images/train_000518_threshold_JJU520.png,masks/train_000518_threshold_JJU520_mask.png,240,80,6
train_000519_perspective_OSV552,OSV552,train,perspective,images/train_000519_perspective_OSV552.png,masks/train_000519_perspective_OSV552_mask.png,240,80,6
train_000520_compression_VSX973,VSX973,train,compression,images/train_000520_compression_VSX973.png,masks/train_000520_compression_VSX973_mask.png,240,80,6
train_000521_combo_HMT034,HMT034,train,combo,images/train_000521_combo_HMT034.png,masks/train_000521_combo_HMT034_mask.png,240,80,6
train_000522_clean_LQK065,LQK065,train,clean,images/train_000522_clean_LQK065.png,masks/train_000522_clean_LQK065_mask.png,240,80,6
train_000523_blur_ZOQ082,ZOQ082,train,blur,images/train_000523_blur_ZOQ082.png,masks/train_000523_blur_ZOQ082_mask.png,240,80,6
train_000524_glare_ZMF710,ZMF710,train,glare,images/train_000524_glare_ZMF710.png,masks/train_000524_glare_ZMF710_mask.png,240,80,6
train_000525_touch_MVD061,MVD061,train,touch,images/train_000525_touch_MVD061.png,masks/train_000525_touch_MVD061_mask.png,240,80,6
train_000526_broken_VCU135,VCU135,train,broken,images/train_000526_broken_VCU135.png,masks/train_000526_broken_VCU135_mask.png,240,80,6
train_000527_threshold_QVI410,QVI410,train,threshold,images/train_000527_threshold_QVI410.png,masks/train_000527_threshold_QVI410_mask.png,240,80,6
train_000528_perspective_IOO828,IOO828,train,perspective,images/train_000528_perspective_IOO828.png,masks/train_000528_perspective_IOO828_mask.png,240,80,6
train_000529_compression_JHB263,JHB263,train,compression,images/train_000529_compression_JHB263.png,masks/train_000529_compression_JHB263_mask.png,240,80,6
train_000530_combo_PWG656,PWG656,train,combo,images/train_000530_combo_PWG656.png,masks/train_000530_combo_PWG656_mask.png,240,80,6
train_000531_clean_HLS547,HLS547,train,clean,images/train_000531_clean_HLS547.png,masks/train_000531_clean_HLS547_mask.png,240,80,6
train_000532_blur_EAP078,EAP078,train,blur,images/train_000532_blur_EAP078.png,masks/train_000532_blur_EAP078_mask.png,240,80,6
train_000533_glare_ICZ281,ICZ281,train,glare,images/train_000533_glare_ICZ281.png,masks/train_000533_glare_ICZ281_mask.png,240,80,6
train_000534_touch_VMH777,VMH777,train,touch,images/train_000534_touch_VMH777.png,masks/train_000534_touch_VMH777_mask.png,240,80,6
train_000535_broken_FGW930,FGW930,train,broken,images/train_000535_broken_FGW930.png,masks/train_000535_broken_FGW930_mask.png,240,80,6
train_000536_threshold_PQE254,PQE254,train,threshold,images/train_000536_threshold_PQE254.png,masks/train_000536_threshold_PQE254_mask.png,240,80,6
train_000537_perspective_PFS313,PFS313,train,perspective,images/train_000537_perspective_PFS313.png,masks/train_000537_perspective_PFS313_mask.png,240,80,6
train_000538_compression_KRR525,KRR525,train,compression,images/train_000538_compression_KRR525.png,masks/train_000538_compression_KRR525_mask.png,240,80,6
train_000539_combo_PPB196,PPB196,train,combo,images/train_000539_combo_PPB196.png,masks/train_000539_combo_PPB196_mask.png,240,80,6
train_000540_clean_MTH847,MTH847,train,clean,images/train_000540_clean_MTH847.png,masks/train_000540_clean_MTH847_mask.png,240,80,6
train_000541_blur_KVB496,KVB496,train,blur,images/train_000541_blur_KVB496.png,masks/train_000541_blur_KVB496_mask.png,240,80,6
train_000542_glare_XTC785,XTC785,train,glare,images/train_000542_glare_XTC785.png,masks/train_000542_glare_XTC785_mask.png,240,80,6
train_000543_touch_SVL915,SVL915,train,touch,images/train_000543_touch_SVL915.png,masks/train_000543_touch_SVL915_mask.png,240,80,6
train_000544_broken_WCE057,WCE057,train,broken,images/train_000544_broken_WCE057.png,masks/train_000544_broken_WCE057_mask.png,240,80,6
train_000545_threshold_JOZ546,JOZ546,train,threshold,images/train_000545_threshold_JOZ546.png,masks/train_000545_threshold_JOZ546_mask.png,240,80,6
train_000546_perspective_RNS177,RNS177,train,perspective,images/train_000546_perspective_RNS177.png,masks/train_000546_perspective_RNS177_mask.png,240,80,6
train_000547_compression_HUY805,HUY805,train,compression,images/train_000547_compression_HUY805.png,masks/train_000547_compression_HUY805_mask.png,240,80,6
train_000548_combo_JOW737,JOW737,train,combo,images/train_000548_combo_JOW737.png,masks/train_000548_combo_JOW737_mask.png,240,80,6
train_000549_clean_KTF755,KTF755,train,clean,images/train_000549_clean_KTF755.png,masks/train_000549_clean_KTF755_mask.png,240,80,6
train_000550_blur_MJQ915,MJQ915,train,blur,images/train_000550_blur_MJQ915.png,masks/train_000550_blur_MJQ915_mask.png,240,80,6
train_000551_glare_BHF540,BHF540,train,glare,images/train_000551_glare_BHF540.png,masks/train_000551_glare_BHF540_mask.png,240,80,6
train_000552_touch_EXP802,EXP802,train,touch,images/train_000552_touch_EXP802.png,masks/train_000552_touch_EXP802_mask.png,240,80,6
train_000553_broken_GVT357,GVT357,train,broken,images/train_000553_broken_GVT357.png,masks/train_000553_broken_GVT357_mask.png,240,80,6
train_000554_threshold_ZWR074,ZWR074,train,threshold,images/train_000554_threshold_ZWR074.png,masks/train_000554_threshold_ZWR074_mask.png,240,80,6
train_000555_perspective_LII470,LII470,train,perspective,images/train_000555_perspective_LII470.png,masks/train_000555_perspective_LII470_mask.png,240,80,6
train_000556_compression_WCR190,WCR190,train,compression,images/train_000556_compression_WCR190.png,masks/train_000556_compression_WCR190_mask.png,240,80,6
train_000557_combo_XCG152,XCG152,train,combo,images/train_000557_combo_XCG152.png,masks/train_000557_combo_XCG152_mask.png,240,80,6
train_000558_clean_BMA758,BMA758,train,clean,images/train_000558_clean_BMA758.png,masks/train_000558_clean_BMA758_mask.png,240,80,6
train_000559_blur_XQP752,XQP752,train,blur,images/train_000559_blur_XQP752.png,masks/train_000559_blur_XQP752_mask.png,240,80,6
train_000560_glare_YLC821,YLC821,train,glare,images/train_000560_glare_YLC821.png,masks/train_000560_glare_YLC821_mask.png,240,80,6
train_000561_touch_ERA570,ERA570,train,touch,images/train_000561_touch_ERA570.png,masks/train_000561_touch_ERA570_mask.png,240,80,6
train_000562_broken_VDJ860,VDJ860,train,broken,images/train_000562_broken_VDJ860.png,masks/train_000562_broken_VDJ860_mask.png,240,80,6
train_000563_threshold_BKE034,BKE034,train,threshold,images/train_000563_threshold_BKE034.png,masks/train_000563_threshold_BKE034_mask.png,240,80,6
train_000564_perspective_GLO480,GLO480,train,perspective,images/train_000564_perspective_GLO480.png,masks/train_000564_perspective_GLO480_mask.png,240,80,6
train_000565_compression_YGW575,YGW575,train,compression,images/train_000565_compression_YGW575.png,masks/train_000565_compression_YGW575_mask.png,240,80,6
train_000566_combo_KBL757,KBL757,train,combo,images/train_000566_combo_KBL757.png,masks/train_000566_combo_KBL757_mask.png,240,80,6
train_000567_clean_NUS040,NUS040,train,clean,images/train_000567_clean_NUS040.png,masks/train_000567_clean_NUS040_mask.png,240,80,6
train_000568_blur_UDB102,UDB102,train,blur,images/train_000568_blur_UDB102.png,masks/train_000568_blur_UDB102_mask.png,240,80,6
train_000569_glare_KCB220,KCB220,train,glare,images/train_000569_glare_KCB220.png,masks/train_000569_glare_KCB220_mask.png,240,80,6
train_000570_touch_PFG682,PFG682,train,touch,images/train_000570_touch_PFG682.png,masks/train_000570_touch_PFG682_mask.png,240,80,6
train_000571_broken_MNG449,MNG449,train,broken,images/train_000571_broken_MNG449.png,masks/train_000571_broken_MNG449_mask.png,240,80,6
train_000572_threshold_WFW108,WFW108,train,threshold,images/train_000572_threshold_WFW108.png,masks/train_000572_threshold_WFW108_mask.png,240,80,6
train_000573_perspective_MHK179,MHK179,train,perspective,images/train_000573_perspective_MHK179.png,masks/train_000573_perspective_MHK179_mask.png,240,80,6
train_000574_compression_FXU117,FXU117,train,compression,images/train_000574_compression_FXU117.png,masks/train_000574_compression_FXU117_mask.png,240,80,6
train_000575_combo_IIT662,IIT662,train,combo,images/train_000575_combo_IIT662.png,masks/train_000575_combo_IIT662_mask.png,240,80,6
